sensor_name,inference_layer,inference_latency,registered_at
ESP32_09B38F,InferenceLayer.SENSOR,3922,2024-08-27 00:20:32.059668
ESP32_232714,InferenceLayer.SENSOR,3910,2024-08-27 00:20:33.024750
ESP32_B57936,InferenceLayer.SENSOR,5110,2024-08-27 00:20:34.033903
ESP32_8F7400,InferenceLayer.SENSOR,3817,2024-08-27 00:20:35.068365
ESP32_3330A5,InferenceLayer.SENSOR,4126,2024-08-27 00:20:36.108693
ESP32_ED5A4D,InferenceLayer.SENSOR,3021,2024-08-27 00:20:37.083778
ESP32_46B1A6,InferenceLayer.SENSOR,3849,2024-08-27 00:20:38.116259
ESP32_46978A,InferenceLayer.SENSOR,4600,2024-08-27 00:20:39.100558
ESP32_97C286,InferenceLayer.SENSOR,3864,2024-08-27 00:20:40.162910
ESP32_B25FE3,InferenceLayer.SENSOR,3050,2024-08-27 00:20:41.182699
ESP32_1F4D55,InferenceLayer.SENSOR,2502,2024-08-27 00:20:42.161658
ESP32_ADD36D,InferenceLayer.SENSOR,4866,2024-08-27 00:20:43.162986
ESP32_F0ACBF,InferenceLayer.SENSOR,3070,2024-08-27 00:20:44.172514
ESP32_AB192B,InferenceLayer.SENSOR,1649,2024-08-27 00:20:45.202938
ESP32_A1BC36,InferenceLayer.SENSOR,3781,2024-08-27 00:20:46.239329
ESP32_C31F5E,InferenceLayer.SENSOR,1207,2024-08-27 00:20:47.226343
ESP32_E2F3EA,InferenceLayer.SENSOR,3527,2024-08-27 00:20:48.253261
ESP32_2E88CE,InferenceLayer.SENSOR,1071,2024-08-27 00:20:49.229104
ESP32_615B9D,InferenceLayer.SENSOR,4195,2024-08-27 00:20:50.227886
ESP32_37E138,InferenceLayer.SENSOR,919,2024-08-27 00:20:51.332631
ESP32_6EF35F,InferenceLayer.SENSOR,2578,2024-08-27 00:20:52.300662
ESP32_E9F15A,InferenceLayer.SENSOR,1369,2024-08-27 00:20:53.287376
ESP32_97CAE1,InferenceLayer.SENSOR,3052,2024-08-27 00:20:54.274128
ESP32_A1BC36,InferenceLayer.SENSOR,3918,2024-08-26 23:52:05.602476
ESP32_C31F5E,InferenceLayer.SENSOR,5410,2024-08-26 23:52:06.564699
ESP32_E2F3EA,InferenceLayer.SENSOR,3916,2024-08-26 23:52:07.580413
ESP32_2E88CE,InferenceLayer.SENSOR,3891,2024-08-26 23:52:08.559823
ESP32_615B9D,InferenceLayer.SENSOR,3912,2024-08-26 23:52:09.618878
ESP32_37E138,InferenceLayer.SENSOR,3255,2024-08-26 23:52:10.657027
ESP32_6EF35F,InferenceLayer.SENSOR,3924,2024-08-26 23:52:11.653452
ESP32_E9F15A,InferenceLayer.SENSOR,3824,2024-08-26 23:52:12.641678
ESP32_97CAE1,InferenceLayer.SENSOR,1673,2024-08-26 23:52:13.658223
ESP32_A73166,InferenceLayer.SENSOR,4107,2024-08-26 23:52:14.625808
ESP32_AABBCC,InferenceLayer.SENSOR,3852,2024-08-26 23:52:16.960261
ESP32_09B38F,InferenceLayer.SENSOR,2078,2024-08-26 23:52:17.879832
ESP32_232714,InferenceLayer.SENSOR,2039,2024-08-26 23:52:18.879168
ESP32_B57936,InferenceLayer.SENSOR,2548,2024-08-26 23:52:19.884078
ESP32_8F7400,InferenceLayer.SENSOR,3232,2024-08-26 23:52:20.900012
ESP32_3330A5,InferenceLayer.SENSOR,2078,2024-08-26 23:52:22.000331
ESP32_ED5A4D,InferenceLayer.SENSOR,4104,2024-08-26 23:52:22.932157
ESP32_46B1A6,InferenceLayer.SENSOR,1415,2024-08-26 23:52:23.959748
ESP32_46978A,InferenceLayer.SENSOR,3993,2024-08-26 23:52:24.927256
ESP32_97C286,InferenceLayer.SENSOR,1115,2024-08-26 23:52:25.969185
ESP32_B25FE3,InferenceLayer.SENSOR,3152,2024-08-26 23:52:27.002470
ESP32_1F4D55,InferenceLayer.SENSOR,927,2024-08-26 23:52:27.959732
ESP32_ADD36D,InferenceLayer.SENSOR,3763,2024-08-26 23:52:28.966415
ESP32_F0ACBF,InferenceLayer.SENSOR,1311,2024-08-26 23:52:29.999185
ESP32_AB192B,InferenceLayer.SENSOR,3249,2024-08-26 23:52:31.003839
ESP32_A1BC36,InferenceLayer.SENSOR,3768,2024-08-26 23:52:32.077178
ESP32_C31F5E,InferenceLayer.SENSOR,4189,2024-08-26 23:52:33.020872
ESP32_E2F3EA,InferenceLayer.SENSOR,4103,2024-08-26 23:52:34.015984
ESP32_2E88CE,InferenceLayer.SENSOR,3955,2024-08-26 23:52:35.044012
ESP32_615B9D,InferenceLayer.SENSOR,4016,2024-08-26 23:52:36.054763
ESP32_37E138,InferenceLayer.SENSOR,3901,2024-08-26 23:52:37.091554
ESP32_6EF35F,InferenceLayer.SENSOR,3860,2024-08-26 23:52:38.090209
ESP32_E9F15A,InferenceLayer.SENSOR,3295,2024-08-26 23:52:39.069234
ESP32_97CAE1,InferenceLayer.SENSOR,4410,2024-08-26 23:52:40.059160
ESP32_A73166,InferenceLayer.SENSOR,3082,2024-08-26 23:52:41.107959
ESP32_AABBCC,InferenceLayer.SENSOR,1179,2024-08-26 23:52:43.407969
ESP32_09B38F,InferenceLayer.SENSOR,3662,2024-08-26 23:52:44.356219
ESP32_232714,InferenceLayer.SENSOR,4078,2024-08-26 23:52:45.334717
ESP32_B57936,InferenceLayer.SENSOR,3629,2024-08-26 23:52:46.352876
ESP32_8F7400,InferenceLayer.SENSOR,3925,2024-08-26 23:52:47.422245
ESP32_3330A5,InferenceLayer.SENSOR,1792,2024-08-26 23:52:48.424183
ESP32_ED5A4D,InferenceLayer.SENSOR,3947,2024-08-26 23:52:49.376539
ESP32_46B1A6,InferenceLayer.SENSOR,3938,2024-08-26 23:52:50.384386
ESP32_46978A,InferenceLayer.SENSOR,4029,2024-08-26 23:52:51.427912
ESP32_97C286,InferenceLayer.SENSOR,3903,2024-08-26 23:52:52.409917
ESP32_B25FE3,InferenceLayer.SENSOR,3236,2024-08-26 23:52:53.506998
ESP32_1F4D55,InferenceLayer.SENSOR,3945,2024-08-26 23:52:54.428951
ESP32_ADD36D,InferenceLayer.SENSOR,4154,2024-08-26 23:52:55.487469
ESP32_F0ACBF,InferenceLayer.SENSOR,3873,2024-08-26 23:52:56.444225
ESP32_AB192B,InferenceLayer.SENSOR,4228,2024-08-26 23:52:57.457533
ESP32_A1BC36,InferenceLayer.SENSOR,4101,2024-08-26 23:52:58.540501
ESP32_C31F5E,InferenceLayer.SENSOR,3963,2024-08-26 23:52:59.481443
ESP32_E2F3EA,InferenceLayer.SENSOR,4126,2024-08-26 23:53:00.510629
ESP32_2E88CE,InferenceLayer.SENSOR,3498,2024-08-26 23:53:01.499708
ESP32_615B9D,InferenceLayer.SENSOR,4043,2024-08-26 23:53:02.514754
ESP32_37E138,InferenceLayer.SENSOR,4927,2024-08-26 23:53:03.601082
ESP32_6EF35F,InferenceLayer.SENSOR,4034,2024-08-26 23:53:04.560160
ESP32_E9F15A,InferenceLayer.SENSOR,3890,2024-08-26 23:53:05.533957
ESP32_97CAE1,InferenceLayer.SENSOR,4162,2024-08-26 23:53:06.556213
ESP32_A73166,InferenceLayer.SENSOR,3808,2024-08-26 23:53:07.588617
ESP32_AABBCC,InferenceLayer.SENSOR,2537,2024-08-26 23:53:09.852393
ESP32_09B38F,InferenceLayer.SENSOR,2359,2024-08-26 23:53:10.805507
ESP32_232714,InferenceLayer.SENSOR,3207,2024-08-26 23:53:11.817532
ESP32_B57936,InferenceLayer.SENSOR,1090,2024-08-26 23:53:12.892910
ESP32_8F7400,InferenceLayer.SENSOR,2537,2024-08-26 23:53:13.826891
ESP32_3330A5,InferenceLayer.SENSOR,3076,2024-08-26 23:53:14.912775
ESP32_ED5A4D,InferenceLayer.SENSOR,4091,2024-08-26 23:53:15.849492
ESP32_46B1A6,InferenceLayer.SENSOR,3795,2024-08-26 23:53:16.857031
ESP32_46978A,InferenceLayer.SENSOR,1285,2024-08-26 23:53:17.862206
ESP32_97C286,InferenceLayer.SENSOR,3579,2024-08-26 23:53:18.908148
ESP32_B25FE3,InferenceLayer.SENSOR,3173,2024-08-26 23:53:19.943376
ESP32_1F4D55,InferenceLayer.SENSOR,3345,2024-08-26 23:53:20.913458
ESP32_ADD36D,InferenceLayer.SENSOR,3098,2024-08-26 23:53:21.911885
ESP32_F0ACBF,InferenceLayer.SENSOR,1983,2024-08-26 23:53:22.941839
ESP32_AB192B,InferenceLayer.SENSOR,4078,2024-08-26 23:53:23.927469
ESP32_A1BC36,InferenceLayer.SENSOR,3748,2024-08-26 23:53:25.016561
ESP32_C31F5E,InferenceLayer.SENSOR,4146,2024-08-26 23:53:25.940081
ESP32_E2F3EA,InferenceLayer.SENSOR,4017,2024-08-26 23:53:26.986846
ESP32_2E88CE,InferenceLayer.SENSOR,1766,2024-08-26 23:53:27.971604
ESP32_615B9D,InferenceLayer.SENSOR,3980,2024-08-26 23:53:28.972118
ESP32_37E138,InferenceLayer.SENSOR,1516,2024-08-26 23:53:30.030072
ESP32_6EF35F,InferenceLayer.SENSOR,4016,2024-08-26 23:53:31.013445
ESP32_E9F15A,InferenceLayer.SENSOR,1116,2024-08-26 23:53:32.007468
ESP32_97CAE1,InferenceLayer.SENSOR,3183,2024-08-26 23:53:33.025937
ESP32_A73166,InferenceLayer.SENSOR,922,2024-08-26 23:53:34.010627
ESP32_AABBCC,InferenceLayer.SENSOR,3979,2024-08-26 23:53:36.335920
ESP32_09B38F,InferenceLayer.SENSOR,1562,2024-08-26 23:53:37.255390
ESP32_232714,InferenceLayer.SENSOR,979,2024-08-26 23:53:38.279452
