sensor_name,inference_layer,inference_latency,registered_at
ESP32_37E138,InferenceLayer.GATEWAY,132883,2024-08-29 22:28:52.211065
ESP32_AABBCC,InferenceLayer.GATEWAY,244162,2024-08-29 22:29:17.448016
ESP32_232714,InferenceLayer.GATEWAY,144272,2024-08-29 22:29:18.144275
ESP32_3330A5,InferenceLayer.GATEWAY,157064,2024-08-29 22:29:19.360078
ESP32_46978A,InferenceLayer.GATEWAY,146595,2024-08-29 22:02:49.743265
ESP32_09B38F,InferenceLayer.GATEWAY,128185,2024-08-29 22:03:20.070014
ESP32_232714,InferenceLayer.GATEWAY,145160,2024-08-29 22:03:20.482731
ESP32_AABBCC,InferenceLayer.GATEWAY,148617,2024-08-29 22:03:52.826698
ESP32_09B38F,InferenceLayer.GATEWAY,99822,2024-08-29 22:03:53.170233
ESP32_232714,InferenceLayer.GATEWAY,138912,2024-08-29 22:03:53.616834
ESP32_ED5A4D,InferenceLayer.GATEWAY,143341,2024-08-29 22:03:55.221333
ESP32_B25FE3,InferenceLayer.GATEWAY,141507,2024-08-29 22:03:56.837944
ESP32_E9F15A,InferenceLayer.GATEWAY,184898,2024-08-29 22:04:01.733834
ESP32_A73166,InferenceLayer.GATEWAY,166711,2024-08-29 22:04:02.461103
ESP32_E9F15A,InferenceLayer.GATEWAY,144918,2024-08-29 22:28:19.899058
ESP32_232714,InferenceLayer.GATEWAY,138745,2024-08-29 22:28:45.120550
ESP32_A73166,InferenceLayer.GATEWAY,96806,2024-08-29 22:28:53.772704
ESP32_B25FE3,InferenceLayer.GATEWAY,100842,2024-08-29 22:02:50.483131
ESP32_37E138,InferenceLayer.GATEWAY,162251,2024-08-29 22:02:54.612635
ESP32_8F7400,InferenceLayer.GATEWAY,139114,2024-08-29 22:03:21.261807
ESP32_46B1A6,InferenceLayer.GATEWAY,143679,2024-08-29 22:03:22.469858
ESP32_46978A,InferenceLayer.GATEWAY,144146,2024-08-29 22:03:22.869376
ESP32_F0ACBF,InferenceLayer.GATEWAY,144044,2024-08-29 22:03:24.873395
ESP32_AB192B,InferenceLayer.GATEWAY,140393,2024-08-29 22:03:25.273781
ESP32_C31F5E,InferenceLayer.GATEWAY,141211,2024-08-29 22:03:26.079837
ESP32_8F7400,InferenceLayer.GATEWAY,142338,2024-08-29 22:03:54.410453
ESP32_46B1A6,InferenceLayer.GATEWAY,139106,2024-08-29 22:03:55.607217
ESP32_97C286,InferenceLayer.GATEWAY,142947,2024-08-29 22:03:56.413199
ESP32_A1BC36,InferenceLayer.GATEWAY,165979,2024-08-29 22:03:58.907743
ESP32_97CAE1,InferenceLayer.GATEWAY,140139,2024-08-29 22:28:20.307849
ESP32_ED5A4D,InferenceLayer.GATEWAY,167191,2024-08-29 22:28:46.731798
ESP32_46978A,InferenceLayer.GATEWAY,138986,2024-08-29 22:28:47.419723
ESP32_97C286,InferenceLayer.GATEWAY,145534,2024-08-29 22:28:47.816015
ESP32_B25FE3,InferenceLayer.GATEWAY,140599,2024-08-29 22:28:48.221757
ESP32_F0ACBF,InferenceLayer.GATEWAY,127688,2024-08-29 22:28:49.459575
ESP32_A1BC36,InferenceLayer.GATEWAY,166257,2024-08-29 22:28:50.244708
ESP32_E9F15A,InferenceLayer.GATEWAY,145907,2024-08-29 22:28:53.039657
ESP32_97CAE1,InferenceLayer.GATEWAY,129033,2024-08-29 22:28:53.416656
ESP32_09B38F,InferenceLayer.GATEWAY,111174,2024-08-29 22:29:17.716853
ESP32_B57936,InferenceLayer.GATEWAY,140213,2024-08-29 22:29:18.567849
ESP32_8F7400,InferenceLayer.GATEWAY,146161,2024-08-29 22:29:18.957372
ESP32_ADD36D,InferenceLayer.GATEWAY,179407,2024-08-29 22:02:51.460469
ESP32_F0ACBF,InferenceLayer.GATEWAY,131916,2024-08-29 22:02:51.792316
ESP32_AB192B,InferenceLayer.GATEWAY,187131,2024-08-29 22:02:52.248489
ESP32_A1BC36,InferenceLayer.GATEWAY,148136,2024-08-29 22:02:52.637336
ESP32_C31F5E,InferenceLayer.GATEWAY,202906,2024-08-29 22:02:53.110759
ESP32_E2F3EA,InferenceLayer.GATEWAY,167014,2024-08-29 22:02:53.555247
ESP32_2E88CE,InferenceLayer.GATEWAY,171619,2024-08-29 22:02:53.938770
ESP32_615B9D,InferenceLayer.GATEWAY,165574,2024-08-29 22:02:54.250433
ESP32_E9F15A,InferenceLayer.GATEWAY,128726,2024-08-29 22:02:55.403686
ESP32_A73166,InferenceLayer.GATEWAY,185625,2024-08-29 22:02:56.297238
ESP32_ADD36D,InferenceLayer.GATEWAY,188730,2024-08-29 22:03:57.736808
ESP32_AB192B,InferenceLayer.GATEWAY,325963,2024-08-29 22:03:58.777905
ESP32_C31F5E,InferenceLayer.GATEWAY,387929,2024-08-29 22:03:59.610044
ESP32_E2F3EA,InferenceLayer.GATEWAY,232893,2024-08-29 22:03:59.847812
ESP32_2E88CE,InferenceLayer.GATEWAY,141444,2024-08-29 22:04:00.162213
ESP32_615B9D,InferenceLayer.GATEWAY,217975,2024-08-29 22:04:00.631886
ESP32_37E138,InferenceLayer.GATEWAY,148775,2024-08-29 22:04:00.949282
ESP32_6EF35F,InferenceLayer.GATEWAY,174240,2024-08-29 22:04:01.360127
ESP32_97CAE1,InferenceLayer.GATEWAY,184207,2024-08-29 22:04:02.247337
ESP32_B57936,InferenceLayer.GATEWAY,197387,2024-08-29 22:28:45.629639
ESP32_8F7400,InferenceLayer.GATEWAY,221037,2024-08-29 22:28:45.976424
ESP32_3330A5,InferenceLayer.GATEWAY,128178,2024-08-29 22:28:46.315677
ESP32_46B1A6,InferenceLayer.GATEWAY,139936,2024-08-29 22:28:47.061094
ESP32_ADD36D,InferenceLayer.GATEWAY,202895,2024-08-29 22:28:49.206191
ESP32_AB192B,InferenceLayer.GATEWAY,169144,2024-08-29 22:28:49.929243
ESP32_6EF35F,InferenceLayer.GATEWAY,138826,2024-08-29 22:28:52.663857
ESP32_97CAE1,InferenceLayer.GATEWAY,186902,2024-08-29 22:02:55.904722
ESP32_E2F3EA,InferenceLayer.GATEWAY,141010,2024-08-29 22:03:26.476194
ESP32_37E138,InferenceLayer.GATEWAY,145427,2024-08-29 22:03:27.680891
ESP32_6EF35F,InferenceLayer.GATEWAY,140769,2024-08-29 22:03:28.077070
ESP32_E9F15A,InferenceLayer.GATEWAY,140160,2024-08-29 22:03:28.477133
ESP32_B57936,InferenceLayer.GATEWAY,142410,2024-08-29 22:03:54.007701
ESP32_3330A5,InferenceLayer.GATEWAY,139827,2024-08-29 22:03:54.805770
ESP32_46978A,InferenceLayer.GATEWAY,137903,2024-08-29 22:03:56.012998
ESP32_1F4D55,InferenceLayer.GATEWAY,139759,2024-08-29 22:03:57.216484
ESP32_F0ACBF,InferenceLayer.GATEWAY,184420,2024-08-29 22:03:58.108521
ESP32_AABBCC,InferenceLayer.GATEWAY,185799,2024-08-29 22:04:26.009746
ESP32_09B38F,InferenceLayer.GATEWAY,133235,2024-08-29 22:04:26.339354
ESP32_232714,InferenceLayer.GATEWAY,143466,2024-08-29 22:04:26.756217
ESP32_B57936,InferenceLayer.GATEWAY,131004,2024-08-29 22:04:27.138030
ESP32_8F7400,InferenceLayer.GATEWAY,217071,2024-08-29 22:04:27.826489
ESP32_3330A5,InferenceLayer.GATEWAY,115625,2024-08-29 22:04:27.936440
ESP32_ED5A4D,InferenceLayer.GATEWAY,140077,2024-08-29 22:04:28.352005
ESP32_46B1A6,InferenceLayer.GATEWAY,135120,2024-08-29 22:04:28.747193
ESP32_46978A,InferenceLayer.GATEWAY,140592,2024-08-29 22:04:29.151813
ESP32_97C286,InferenceLayer.GATEWAY,139484,2024-08-29 22:04:29.553421
ESP32_B25FE3,InferenceLayer.GATEWAY,141833,2024-08-29 22:04:29.959391
ESP32_1F4D55,InferenceLayer.GATEWAY,139327,2024-08-29 22:04:30.354987
ESP32_ADD36D,InferenceLayer.GATEWAY,116742,2024-08-29 22:04:30.755680
ESP32_F0ACBF,InferenceLayer.GATEWAY,118795,2024-08-29 22:04:31.156889
ESP32_AB192B,InferenceLayer.GATEWAY,122646,2024-08-29 22:04:31.542316
ESP32_A1BC36,InferenceLayer.GATEWAY,141939,2024-08-29 22:04:31.958521
ESP32_C31F5E,InferenceLayer.GATEWAY,148467,2024-08-29 22:04:32.372135
ESP32_E2F3EA,InferenceLayer.GATEWAY,129123,2024-08-29 22:04:32.764812
ESP32_2E88CE,InferenceLayer.GATEWAY,100030,2024-08-29 22:04:33.131922
ESP32_615B9D,InferenceLayer.GATEWAY,139919,2024-08-29 22:04:33.560406
ESP32_37E138,InferenceLayer.GATEWAY,143772,2024-08-29 22:04:33.967103
ESP32_6EF35F,InferenceLayer.GATEWAY,143228,2024-08-29 22:04:34.367057
ESP32_E9F15A,InferenceLayer.GATEWAY,138792,2024-08-29 22:04:34.759935
