elapsed_time,sender,receiver,length
50.95514917373657,172.19.0.7,172.19.0.9,66
50.95585894584656,172.19.0.9,172.17.0.1,66
50.95664405822754,172.19.0.9,172.17.0.1,66
50.95736217498779,172.19.0.7,172.19.0.9,66
50.95809316635132,172.17.0.1,172.19.0.9,66
50.958821296691895,172.19.0.9,172.19.0.7,195
50.96000528335571,172.19.0.9,172.17.0.1,66
50.96078824996948,172.19.0.7,172.19.0.9,66
50.96169590950012,172.19.0.9,172.19.0.7,70
50.96250033378601,172.19.0.7,172.19.0.9,66
50.96324706077576,172.19.0.9,172.19.0.7,66
50.96395540237427,172.19.0.7,172.19.0.9,66
50.96473956108093,172.19.0.7,172.19.0.9,66
50.96548748016357,172.19.0.9,172.19.0.7,66
50.96618103981018,172.19.0.7,172.19.0.9,66
51.1564621925354,172.19.0.1,172.19.0.4,3471
51.16019701957703,172.19.0.4,172.19.0.1,66
51.166586875915534,172.19.0.4,172.19.0.7,3471
51.1684308052063,172.19.0.7,172.19.0.4,66
51.16993260383606,172.19.0.7,172.19.0.9,74
51.171281576156616,172.19.0.9,172.19.0.7,74
51.1722846031189,172.19.0.7,172.19.0.9,66
51.17324161529541,172.19.0.7,172.19.0.9,282
51.17403483390808,172.19.0.9,172.19.0.7,66
51.18130564689636,172.19.0.7,172.19.0.9,3561
51.18213796615601,172.19.0.9,172.19.0.7,66
51.1828944683075,172.19.0.9,172.19.0.2,74
51.18364524841309,172.19.0.2,172.19.0.9,74
51.18441367149353,172.19.0.9,172.19.0.2,66
51.18527126312256,172.19.0.9,172.19.0.2,224
51.18594169616699,172.19.0.2,172.19.0.9,66
51.18967390060425,172.19.0.2,172.19.0.9,2009
51.19046282768249,172.19.0.9,172.19.0.2,66
51.19121146202088,172.19.0.9,172.19.0.2,66
51.1919527053833,172.19.0.2,172.19.0.9,66
51.19272637367249,172.19.0.9,172.19.0.2,66
51.19349575042725,172.19.0.9,172.17.0.1,74
51.1942412853241,172.17.0.1,172.19.0.9,74
51.19496011734009,172.19.0.9,172.17.0.1,66
51.19576478004456,172.19.0.9,172.17.0.1,289
51.19648337364197,172.17.0.1,172.19.0.9,66
51.20366072654724,172.19.0.9,172.17.0.1,3561
51.20446133613586,172.17.0.1,172.19.0.9,66
51.205177545547485,172.19.0.3,172.19.0.8,71
51.20594763755798,172.19.0.8,172.19.0.3,279
51.20666623115539,172.19.0.3,172.19.0.8,66
51.40545177459717,172.19.0.1,172.19.0.9,74
51.40698766708374,172.19.0.9,172.19.0.1,74
51.40778541564941,172.19.0.1,172.19.0.9,66
51.40856075286865,172.19.0.1,172.19.0.9,306
51.40926814079285,172.19.0.9,172.19.0.1,66
51.41073966026306,172.19.0.1,172.19.0.9,347
51.4116427898407,172.19.0.9,172.19.0.1,66
51.412609815597534,172.19.0.9,172.19.0.2,74
51.41340970993042,172.19.0.2,172.19.0.9,74
51.41412305831909,172.19.0.9,172.19.0.2,66
51.41497421264648,172.19.0.9,172.19.0.2,224
51.415722370147705,172.19.0.2,172.19.0.9,66
51.41940331459045,172.19.0.2,172.19.0.9,2009
51.42020273208618,172.19.0.9,172.19.0.2,66
51.42093324661255,172.19.0.9,172.19.0.2,66
51.42168045043945,172.19.0.2,172.19.0.9,66
51.42241978645325,172.19.0.9,172.19.0.2,66
51.42319178581238,172.19.0.9,172.19.0.7,74
51.42396593093872,172.19.0.7,172.19.0.9,74
51.42465400695801,172.19.0.9,172.19.0.7,66
51.42544603347778,172.19.0.9,172.19.0.7,310
51.42613363265991,172.19.0.7,172.19.0.9,66
51.42759871482849,172.19.0.9,172.19.0.7,318
51.428338050842285,172.19.0.7,172.19.0.9,66
51.4293372631073,172.19.0.7,172.19.0.9,320
51.43006634712219,172.19.0.9,172.19.0.7,66
51.43093013763428,172.19.0.7,172.19.0.4,264
51.431772232055664,172.19.0.4,172.19.0.1,264
51.43250846862793,172.19.0.1,172.19.0.4,66
51.43331074714661,172.19.0.4,172.19.0.7,70
51.434043645858765,172.19.0.7,172.19.0.4,66
51.43489575386048,172.19.0.1,172.19.0.4,268
51.435697078704834,172.19.0.9,172.19.0.7,66
51.43652439117432,172.19.0.4,172.19.0.7,262
51.43722867965698,172.19.0.7,172.19.0.4,66
51.43809461593628,172.19.0.4,172.19.0.1,70
51.43884897232056,172.19.0.7,172.19.0.9,66
51.439568519592285,172.19.0.9,172.19.0.7,66
51.44029784202576,172.19.0.9,172.19.0.1,197
51.441060066223145,172.19.0.1,172.19.0.9,66
51.44207811355591,172.19.0.9,172.19.0.1,137
51.44279885292053,172.19.0.1,172.19.0.9,66
51.4435932636261,172.19.0.1,172.19.0.9,66
51.444347620010376,172.19.0.9,172.19.0.1,66
51.44503736495972,172.19.0.1,172.19.0.9,66
51.445791721344,172.19.0.7,172.19.0.9,74
51.44659090042114,172.19.0.9,172.19.0.7,74
51.44730114936829,172.19.0.7,172.19.0.9,66
51.44803929328918,172.19.0.7,172.19.0.9,297
51.448813438415534,172.19.0.9,172.19.0.7,66
51.450143814086914,172.19.0.7,172.19.0.9,312
51.45089530944824,172.19.0.9,172.19.0.7,66
51.45169568061829,172.19.0.9,172.17.0.1,74
51.45247840881348,172.17.0.1,172.19.0.9,74
51.45317506790161,172.19.0.9,172.17.0.1,66
51.45398831367493,172.19.0.9,172.17.0.1,304
51.45471549034119,172.17.0.1,172.19.0.9,66
51.45606088638306,172.19.0.9,172.17.0.1,312
51.45680284500122,172.17.0.1,172.19.0.9,66
51.45752191543579,172.19.0.1,172.19.0.4,66
51.45838141441345,172.17.0.1,172.19.0.9,199
51.45916390419006,172.19.0.9,172.17.0.1,66
51.46001744270325,172.17.0.1,172.19.0.9,199
51.46071815490723,172.19.0.9,172.17.0.1,66
51.461505651474,172.19.0.9,172.17.0.1,66
51.46226906776428,172.17.0.1,172.19.0.9,66
51.46297407150269,172.19.0.9,172.17.0.1,66
51.46371364593506,172.19.0.9,172.19.0.7,195
51.4644763469696,172.19.0.7,172.19.0.9,66
51.46541428565979,172.19.0.9,172.19.0.7,70
51.46610713005066,172.19.0.7,172.19.0.9,66
51.46689486503601,172.19.0.9,172.17.0.1,66
51.46763753890991,172.17.0.1,172.19.0.9,66
51.46831941604614,172.19.0.9,172.17.0.1,66
51.46907210350037,172.19.0.7,172.19.0.9,66
51.46984934806824,172.19.0.9,172.19.0.7,195
51.47057819366455,172.19.0.7,172.19.0.9,66
51.47148585319519,172.19.0.9,172.19.0.7,70
51.47226643562317,172.19.0.7,172.19.0.9,66
51.47302985191345,172.19.0.9,172.19.0.7,66
51.4737389087677,172.19.0.7,172.19.0.9,66
51.47449159622192,172.19.0.7,172.19.0.9,66
51.47525644302368,172.19.0.9,172.19.0.7,66
51.47594499588013,172.19.0.7,172.19.0.9,66
51.66089010238648,172.19.0.1,172.19.0.4,3463
51.66162919998169,172.19.0.4,172.19.0.1,66
51.66325235366821,172.19.0.4,172.19.0.7,3463
51.66403079032898,172.19.0.7,172.19.0.4,66
51.66481447219849,172.19.0.7,172.19.0.9,74
51.6655957698822,172.19.0.9,172.19.0.7,74
51.66632556915283,172.19.0.7,172.19.0.9,66
51.66738677024841,172.19.0.7,172.19.0.9,282
51.668237447738655,172.19.0.9,172.19.0.7,66
51.67581510543823,172.19.0.7,172.19.0.9,3553
51.67666101455689,172.19.0.9,172.19.0.7,66
51.67743444442749,172.19.0.9,172.19.0.2,74
51.67818975448608,172.19.0.2,172.19.0.9,74
51.67895650863648,172.19.0.9,172.19.0.2,66
51.67980146408081,172.19.0.9,172.19.0.2,224
51.68049955368042,172.19.0.2,172.19.0.9,66
51.68432831764221,172.19.0.2,172.19.0.9,2009
51.68511533737183,172.19.0.9,172.19.0.2,66
51.6858537197113,172.19.0.9,172.19.0.2,66
51.68659996986389,172.19.0.2,172.19.0.9,66
51.68735146522522,172.19.0.9,172.19.0.2,66
51.68810057640076,172.19.0.9,172.17.0.1,74
51.68886041641235,172.17.0.1,172.19.0.9,74
51.68958497047424,172.19.0.9,172.17.0.1,66
51.69037318229675,172.19.0.9,172.17.0.1,289
51.69108748435974,172.17.0.1,172.19.0.9,66
51.69820499420166,172.19.0.9,172.17.0.1,3553
51.69895720481873,172.17.0.1,172.19.0.9,66
51.91604065895081,172.19.0.1,172.19.0.9,74
51.91684985160828,172.19.0.9,172.19.0.1,74
51.91762661933899,172.19.0.1,172.19.0.9,66
51.91841220855713,172.19.0.1,172.19.0.9,306
51.91912794113159,172.19.0.9,172.19.0.1,66
51.9206805229187,172.19.0.1,172.19.0.9,347
51.9214255809784,172.19.0.9,172.19.0.1,66
51.92219090461731,172.19.0.9,172.19.0.2,74
51.92301726341248,172.19.0.2,172.19.0.9,74
51.92374491691589,172.19.0.9,172.19.0.2,66
51.92460083961487,172.19.0.9,172.19.0.2,224
51.92537379264832,172.19.0.2,172.19.0.9,66
51.92912292480469,172.19.0.2,172.19.0.9,2009
51.92992329597473,172.19.0.9,172.19.0.2,66
51.93066787719727,172.19.0.9,172.19.0.2,66
51.93139934539795,172.19.0.2,172.19.0.9,66
51.93211269378662,172.19.0.9,172.19.0.2,66
51.9329080581665,172.19.0.9,172.19.0.7,74
51.93369555473328,172.19.0.7,172.19.0.9,74
51.93438529968262,172.19.0.9,172.19.0.7,66
51.93519997596741,172.19.0.9,172.19.0.7,310
51.9359085559845,172.19.0.7,172.19.0.9,66
51.9373140335083,172.19.0.9,172.19.0.7,318
51.93803715705872,172.19.0.7,172.19.0.9,66
51.93979024887085,172.19.0.7,172.19.0.9,320
51.94079256057739,172.19.0.9,172.19.0.7,66
51.94169211387634,172.19.0.7,172.19.0.4,264
51.94253349304199,172.19.0.4,172.19.0.1,264
51.94326758384705,172.19.0.1,172.19.0.4,66
51.944071531295776,172.19.0.4,172.19.0.7,70
51.94478821754456,172.19.0.7,172.19.0.4,66
51.94549822807312,172.19.0.9,172.19.0.7,66
51.94631838798523,172.19.0.7,172.19.0.9,66
51.94702744483948,172.19.0.9,172.19.0.7,66
51.94776749610901,172.19.0.9,172.19.0.1,197
51.94865822792053,172.19.0.1,172.19.0.4,268
51.9494252204895,172.19.0.1,172.19.0.9,66
51.95040822029114,172.19.0.9,172.19.0.1,137
51.95113682746887,172.19.0.1,172.19.0.9,66
51.95206809043884,172.19.0.4,172.19.0.7,262
51.95279335975647,172.19.0.7,172.19.0.4,66
51.95365881919861,172.19.0.4,172.19.0.1,70
51.95447731018066,172.19.0.1,172.19.0.9,66
51.955241203308105,172.19.0.9,172.19.0.1,66
51.9559440612793,172.19.0.1,172.19.0.9,66
51.95671606063843,172.19.0.7,172.19.0.9,74
51.95751953125,172.19.0.9,172.19.0.7,74
51.95822620391846,172.19.0.7,172.19.0.9,66
51.95897030830383,172.19.0.7,172.19.0.9,297
51.95972323417664,172.19.0.9,172.19.0.7,66
51.96103930473328,172.19.0.7,172.19.0.9,312
51.9617702960968,172.19.0.9,172.19.0.7,66
51.962584495544434,172.19.0.9,172.17.0.1,74
51.96494936943054,172.17.0.1,172.19.0.9,74
51.96565246582031,172.19.0.9,172.17.0.1,66
51.96646904945374,172.19.0.9,172.17.0.1,304
51.967180013656616,172.17.0.1,172.19.0.9,66
51.96848320960998,172.19.0.9,172.17.0.1,312
51.96923422813416,172.17.0.1,172.19.0.9,66
51.969950437545776,172.19.0.1,172.19.0.4,66
52.17215919494629,172.17.0.1,172.19.0.9,195
52.17295956611633,172.19.0.9,172.17.0.1,66
52.17388153076172,172.17.0.1,172.19.0.9,70
52.17459511756897,172.19.0.9,172.17.0.1,66
52.17538595199585,172.17.0.1,172.19.0.9,195
52.17610287666321,172.19.0.9,172.17.0.1,66
52.17699074745178,172.17.0.1,172.19.0.9,70
52.17824411392212,172.19.0.9,172.17.0.1,66
52.17954301834106,172.19.0.9,172.17.0.1,66
52.18033957481384,172.17.0.1,172.19.0.9,66
52.18104362487793,172.19.0.9,172.17.0.1,66
52.181856393814094,172.19.0.9,172.19.0.7,195
52.18255949020386,172.19.0.7,172.19.0.9,66
52.18345379829407,172.19.0.9,172.19.0.7,70
52.18420767784119,172.19.0.7,172.19.0.9,66
52.1849377155304,172.19.0.9,172.17.0.1,66
52.18568778038025,172.19.0.9,172.19.0.7,195
52.18640971183777,172.19.0.7,172.19.0.9,66
52.18720865249634,172.17.0.1,172.19.0.9,66
52.18792128562927,172.19.0.9,172.17.0.1,66
52.18882966041565,172.19.0.9,172.19.0.7,70
52.18960976600647,172.19.0.7,172.19.0.9,66
52.19036030769348,172.19.0.7,172.19.0.9,66
52.19110631942749,172.19.0.9,172.19.0.7,66
52.19182634353638,172.19.0.7,172.19.0.9,66
52.19260025024414,172.19.0.7,172.19.0.9,66
52.19336199760437,172.19.0.9,172.19.0.7,66
52.19405746459961,172.19.0.7,172.19.0.9,66
52.194822311401374,172.19.0.3,172.19.0.8,71
52.19567537307739,172.19.0.8,172.19.0.3,279
52.19638442993164,172.19.0.3,172.19.0.8,66
52.198041677474976,172.19.0.1,172.19.0.4,3479
52.19877147674561,172.19.0.4,172.19.0.1,66
52.20038652420044,172.19.0.4,172.19.0.7,3479
52.201087474823,172.19.0.7,172.19.0.4,66
52.20187711715698,172.19.0.7,172.19.0.9,74
52.20266652107239,172.19.0.9,172.19.0.7,74
52.20340466499329,172.19.0.7,172.19.0.9,66
52.20420861244202,172.19.0.7,172.19.0.9,282
52.20493102073669,172.19.0.9,172.19.0.7,66
52.2121467590332,172.19.0.7,172.19.0.9,3569
52.21294760704041,172.19.0.9,172.19.0.7,66
52.21373057365417,172.19.0.9,172.19.0.2,74
52.214470386505134,172.19.0.2,172.19.0.9,74
52.21521139144897,172.19.0.9,172.19.0.2,66
52.21652173995972,172.19.0.9,172.19.0.2,224
52.21787929534912,172.19.0.2,172.19.0.9,66
52.22218489646912,172.19.0.2,172.19.0.9,2009
52.2229859828949,172.19.0.9,172.19.0.2,66
52.22373509407043,172.19.0.9,172.19.0.2,66
52.22445917129517,172.19.0.2,172.19.0.9,66
52.22522759437561,172.19.0.9,172.19.0.2,66
52.22597861289978,172.19.0.9,172.17.0.1,74
52.22681331634521,172.17.0.1,172.19.0.9,74
52.22755408287048,172.19.0.9,172.17.0.1,66
52.22835230827331,172.19.0.9,172.17.0.1,289
52.22904539108277,172.17.0.1,172.19.0.9,66
52.23601627349854,172.19.0.9,172.17.0.1,3569
52.23678040504456,172.17.0.1,172.19.0.9,66
52.4323878288269,172.19.0.1,172.19.0.9,74
52.43549466133118,172.19.0.9,172.19.0.1,74
52.43621325492859,172.19.0.1,172.19.0.9,66
52.4369387626648,172.19.0.1,172.19.0.9,306
52.43771862983704,172.19.0.9,172.19.0.1,66
52.4391131401062,172.19.0.1,172.19.0.9,347
52.43991756439209,172.19.0.9,172.19.0.1,66
52.44071006774902,172.19.0.9,172.19.0.2,74
52.44147276878357,172.19.0.2,172.19.0.9,74
52.44222068786621,172.19.0.9,172.19.0.2,66
52.44306373596192,172.19.0.9,172.19.0.2,224
