elapsed_time,direction,sender,receiver,length
11.011558532714844,outgoing,172.18.0.3,172.17.0.1,74
11.014827013015747,outgoing,172.18.0.3,172.17.0.1,66
11.015564441680908,outgoing,172.18.0.3,172.17.0.1,290
11.01846718788147,outgoing,172.18.0.3,172.17.0.1,7306
11.021400213241577,outgoing,172.18.0.3,172.17.0.1,7306
11.02592134475708,outgoing,172.18.0.3,172.17.0.1,14546
11.030319929122925,outgoing,172.18.0.3,172.17.0.1,14546
11.032378673553467,outgoing,172.18.0.3,172.17.0.1,2962
11.152730464935303,outgoing,172.18.0.3,172.17.0.1,14303
11.271759510040283,outgoing,172.18.0.3,172.17.0.1,66
11.272514581680298,outgoing,172.18.0.3,172.17.0.1,66
11.274034976959229,outgoing,172.18.0.3,172.17.0.1,66
11.782540321350098,incoming,172.18.0.1,172.18.0.2,2323
11.785339832305908,incoming,172.18.0.8,172.18.0.2,66
11.786041498184204,outgoing,172.18.0.3,172.17.0.1,74
11.787461042404175,outgoing,172.18.0.3,172.17.0.1,66
11.788172245025635,outgoing,172.18.0.3,172.17.0.1,290
11.791019678115845,outgoing,172.18.0.3,172.17.0.1,7306
11.793806552886963,outgoing,172.18.0.3,172.17.0.1,7306
11.79811978340149,outgoing,172.18.0.3,172.17.0.1,14546
11.802376508712769,outgoing,172.18.0.3,172.17.0.1,14546
11.804432392120361,outgoing,172.18.0.3,172.17.0.1,2962
11.927287340164185,outgoing,172.18.0.3,172.17.0.1,14111
12.038955688476562,outgoing,172.18.0.3,172.17.0.1,66
12.041409015655518,outgoing,172.18.0.3,172.17.0.1,66
12.045023918151855,outgoing,172.18.0.3,172.17.0.1,66
12.295680284500122,incoming,172.18.0.1,172.18.0.2,2207
12.2988440990448,incoming,172.18.0.8,172.18.0.2,66
12.299586772918701,outgoing,172.18.0.3,172.17.0.1,74
12.30101227760315,outgoing,172.18.0.3,172.17.0.1,66
12.301746845245361,outgoing,172.18.0.3,172.17.0.1,290
12.304592847824097,outgoing,172.18.0.3,172.17.0.1,7306
12.307481288909912,outgoing,172.18.0.3,172.17.0.1,7306
12.311866521835327,outgoing,172.18.0.3,172.17.0.1,14546
12.316205978393555,outgoing,172.18.0.3,172.17.0.1,14546
12.318274736404419,outgoing,172.18.0.3,172.17.0.1,2962
12.436177730560303,outgoing,172.18.0.3,172.17.0.1,14170
12.551368713378906,outgoing,172.18.0.3,172.17.0.1,66
12.552916288375854,outgoing,172.18.0.3,172.17.0.1,66
12.553640604019165,outgoing,172.18.0.3,172.17.0.1,66
12.555086612701416,outgoing,172.18.0.3,172.17.0.1,66
13.063384294509888,incoming,172.18.0.1,172.18.0.2,2199
13.06615161895752,incoming,172.18.0.8,172.18.0.2,66
13.066869020462036,outgoing,172.18.0.3,172.17.0.1,74
13.068317890167236,outgoing,172.18.0.3,172.17.0.1,66
13.06903433799743,outgoing,172.18.0.3,172.17.0.1,290
13.07184362411499,outgoing,172.18.0.3,172.17.0.1,7306
13.074748039245605,outgoing,172.18.0.3,172.17.0.1,7306
13.079222202301025,outgoing,172.18.0.3,172.17.0.1,14546
13.08362603187561,outgoing,172.18.0.3,172.17.0.1,14546
13.085627794265747,outgoing,172.18.0.3,172.17.0.1,2962
13.220424175262451,outgoing,172.18.0.3,172.17.0.1,14118
13.312550783157349,outgoing,172.18.0.3,172.17.0.1,66
13.31423807144165,outgoing,172.18.0.3,172.17.0.1,66
13.315006017684937,outgoing,172.18.0.3,172.17.0.1,66
13.316467761993408,outgoing,172.18.0.3,172.17.0.1,66
13.57450270652771,incoming,172.18.0.1,172.18.0.2,2323
13.577933311462402,incoming,172.18.0.8,172.18.0.2,66
13.578630447387695,outgoing,172.18.0.3,172.17.0.1,74
13.580088376998901,outgoing,172.18.0.3,172.17.0.1,66
13.580811500549316,outgoing,172.18.0.3,172.17.0.1,290
13.583733558654785,outgoing,172.18.0.3,172.17.0.1,7306
13.586544752120972,outgoing,172.18.0.3,172.17.0.1,7306
13.59079194068908,outgoing,172.18.0.3,172.17.0.1,14546
13.595075130462646,outgoing,172.18.0.3,172.17.0.1,14546
13.59712266921997,outgoing,172.18.0.3,172.17.0.1,2962
13.72112226486206,outgoing,172.18.0.3,172.17.0.1,13985
13.83134412765503,outgoing,172.18.0.3,172.17.0.1,66
13.83290791511535,outgoing,172.18.0.3,172.17.0.1,66
13.8336660861969,outgoing,172.18.0.3,172.17.0.1,66
13.835054397583008,outgoing,172.18.0.3,172.17.0.1,66
14.086899757385254,incoming,172.18.0.1,172.18.0.2,2331
14.089950561523438,incoming,172.18.0.8,172.18.0.2,66
14.090639114379883,outgoing,172.18.0.3,172.17.0.1,74
14.092066526412964,outgoing,172.18.0.3,172.17.0.1,66
14.09279990196228,outgoing,172.18.0.3,172.17.0.1,290
14.095729112625122,outgoing,172.18.0.3,172.17.0.1,7306
14.098544597625732,outgoing,172.18.0.3,172.17.0.1,7306
14.102867603302002,outgoing,172.18.0.3,172.17.0.1,14546
14.107125282287598,outgoing,172.18.0.3,172.17.0.1,14546
14.109191656112671,outgoing,172.18.0.3,172.17.0.1,2962
14.229105949401855,outgoing,172.18.0.3,172.17.0.1,13956
14.343186140060425,outgoing,172.18.0.3,172.17.0.1,66
14.345117330551147,outgoing,172.18.0.3,172.17.0.1,66
14.3458731174469,outgoing,172.18.0.3,172.17.0.1,66
14.347259044647224,outgoing,172.18.0.3,172.17.0.1,66
14.854342937469482,incoming,172.18.0.1,172.18.0.2,2239
14.857182502746582,incoming,172.18.0.8,172.18.0.2,66
14.857874870300293,outgoing,172.18.0.3,172.17.0.1,74
14.859310388565063,outgoing,172.18.0.3,172.17.0.1,66
14.860036373138428,outgoing,172.18.0.3,172.17.0.1,290
14.86285948753357,outgoing,172.18.0.3,172.17.0.1,7306
14.865657091140747,outgoing,172.18.0.3,172.17.0.1,7306
14.869977235794067,outgoing,172.18.0.3,172.17.0.1,14546
14.874213218688965,outgoing,172.18.0.3,172.17.0.1,14546
14.87629771232605,outgoing,172.18.0.3,172.17.0.1,2962
14.995803356170654,outgoing,172.18.0.3,172.17.0.1,13934
15.110472440719604,outgoing,172.18.0.3,172.17.0.1,66
15.112029314041145,outgoing,172.18.0.3,172.17.0.1,66
15.112757921218872,outgoing,172.18.0.3,172.17.0.1,66
15.114121437072754,outgoing,172.18.0.3,172.17.0.1,66
19.715789079666145,incoming,172.18.0.8,172.18.0.2,68
19.71955776214599,incoming,172.18.0.8,172.18.0.2,66
