Timestamp(ms),Current(uA),D0-D7
22859.8,59011.738,00000000
22859.9,55535.574,00000000
22860,54151.477,00000000
22860.1,51487.176,00000000
22860.2,52480.117,00000000
22860.3,56213.277,00000000
22860.4,57801.211,00000000
22860.5,53726.277,00000000
22860.6,53555.629,00000000
22860.7,51244.723,00000000
22860.8,52496.004,00000000
22860.9,56224.258,00000000
22861,57487.926,00000000
22861.1,53942.363,00000000
22861.2,53551.547,00000000
22861.3,51188.207,00000000
22861.4,52395.535,00000000
22861.5,55812.508,00000000
22861.6,58105.336,00000000
22861.7,54134.977,00000000
22861.8,53508.215,00000000
22861.9,51208.945,00000000
22862,52386.551,00000000
22862.1,55603.598,00000000
22862.2,57249.516,00000000
22862.3,54205.500,00000000
22862.4,53588.227,00000000
22862.5,51193.043,00000000
22862.6,52375.785,00000000
22862.7,55770.875,00000000
22862.8,57328.520,00000000
22862.9,54866.867,00000000
22863,53910.086,00000000
22863.1,51294.594,00000000
22863.2,52465.117,00000000
22863.3,55535.805,00000000
22863.4,57136.199,00000000
22863.5,54263.504,00000000
22863.6,53712.621,00000000
22863.7,51231.516,00000000
22863.8,52446.957,00000000
22863.9,55554.223,00000000
22864,57082.914,00000000
22864.1,54146.254,00000000
22864.2,55528.305,00000000
22864.3,52080.246,00000000
22864.4,52720.086,00000000
22864.5,55582.348,00000000
22864.6,57321.926,00000000
22864.7,55382.422,00000000
22864.8,54273.941,00000000
22864.9,51601.332,00000000
22865,52346.426,00000000
22865.1,55665.852,00000000
22865.2,57368.164,00000000
22865.3,54160.805,00000000
22865.4,51917.637,00000000
22865.5,48621.074,00000000
22865.6,47364.457,00000000
22865.7,46690.477,00000000
22865.8,46244.086,00000000
22865.9,46078.066,00000000
22866,46515.230,00000000
22866.1,46388.461,00000000
22866.2,46627.789,00000000
22866.3,46694.688,00000000
22866.4,48459.742,00000000
22866.5,49151.875,00000000
22866.6,49673.313,00000000
22866.7,47329.180,00000000
22866.8,47048.906,00000000
22866.9,46596.641,00000000
22867,46307.824,00000000
22867.1,46028.484,00000000
22867.2,45713.797,00000000
22867.3,46092.523,00000000
22867.4,46468.668,00000000
22867.5,47298.219,00000000
22867.6,50124.578,00000000
22867.7,53948.902,00000000
22867.8,53588.648,00000000
22867.9,57806.016,00000000
22868,59628.191,00000000
22868.1,58740.344,00000000
22868.2,57785.602,00000000
22868.3,57476.145,00000000
22868.4,57338.770,00000000
22868.5,57214.109,00000000
22868.6,57265.711,00000000
22868.7,57210.254,00000000
22868.8,57182.855,00000000
22868.9,57197.230,00000000
22869,57242.691,00000000
22869.1,57249.180,00000000
22869.2,57212.043,00000000
22869.3,57263.574,00000000
22869.4,57320.922,00000000
22869.5,57219.902,00000000
22869.6,57154.152,00000000
22869.7,57208.660,00000000
22869.8,57267.461,00000000
22869.9,57744.695,00000000
22870,57387.164,00000000
22870.1,57164.813,00000000
22870.2,56853.891,00000000
22870.3,57094.246,00000000
22870.4,57355.367,00000000
22870.5,56696.105,00000000
22870.6,57225.598,00000000
22870.7,57456.648,00000000
22870.8,55554.988,00000000
22870.9,53676.332,00000000
22871,53925.098,00000000
22871.1,54663.668,00000000
22871.2,56854.238,00000000
22871.3,56258.887,00000000
22871.4,55054.598,00000000
22871.5,53490.477,00000000
22871.6,53793.770,00000000
22871.7,54654.668,00000000
22871.8,56482.777,00000000
22871.9,56773.602,00000000
22872,55141.215,00000000
22872.1,53560.387,00000000
22872.2,53867.641,00000000
22872.3,54481.137,00000000
22872.4,57436.652,00000000
22872.5,57457.344,00000000
22872.6,55331.813,00000000
22872.7,53625.828,00000000
22872.8,53793.738,00000000
22872.9,54493.746,00000000
22873,57003.141,00000000
22873.1,56949.004,00000000
22873.2,54924.297,00000000
22873.3,53524.730,00000000
22873.4,53718.246,00000000
22873.5,54613.066,00000000
22873.6,56964.742,00000000
22873.7,57261.691,00000000
22873.8,54957.480,00000000
22873.9,53423.578,00000000
22874,53759.410,00000000
22874.1,54897.434,00000000
22874.2,57308.883,00000000
22874.3,56005.070,00000000
22874.4,54856.789,00000000
22874.5,53578.430,00000000
22874.6,53922.004,00000000
22874.7,54643.375,00000000
22874.8,56706.719,00000000
22874.9,56587.504,00000000
22875,54964.348,00000000
22875.1,53431.664,00000000
22875.2,53831.418,00000000
22875.3,54688.438,00000000
22875.4,56900.453,00000000
22875.5,56379.910,00000000
22875.6,54963.133,00000000
22875.7,53555.406,00000000
22875.8,53893.344,00000000
22875.9,54797.316,00000000
22876,57402.410,00000000
22876.1,57327.613,00000000
22876.2,55385.871,00000000
22876.3,53592.406,00000000
22876.4,53817.980,00000000
22876.5,54459.852,00000000
22876.6,57100.348,00000000
22876.7,57199.395,00000000
22876.8,55191.484,00000000
22876.9,53639.555,00000000
22877,53824.703,00000000
22877.1,54629.648,00000000
22877.2,57431.188,00000000
22877.3,57121.188,00000000
22877.4,55163.281,00000000
22877.5,53653.555,00000000
22877.6,53890.488,00000000
22877.7,54833.371,00000000
22877.8,57405.238,00000000
22877.9,57642.668,00000000
22878,55325.535,00000000
22878.1,53633.645,00000000
22878.2,53828.172,00000000
22878.3,54970.680,00000000
22878.4,57191.277,00000000
22878.5,54817.852,00000000
22878.6,54036.672,00000000
22878.7,53057.590,00000000
22878.8,53742.176,00000000
22878.9,55036.543,00000000
22879,57801.258,00000000
22879.1,55991.758,00000000
22879.2,54471.211,00000000
22879.3,53202.699,00000000
22879.4,53702.266,00000000
22879.5,55201.074,00000000
22879.6,57645.371,00000000
22879.7,55361.148,00000000
22879.8,53448.207,00000000
22879.9,52703.750,00000000
22880,53398.918,00000000
22880.1,54577.855,00000000
22880.2,57186.961,00000000
22880.3,55757.660,00000000
22880.4,54386.773,00000000
22880.5,53010.996,00000000
22880.6,53449.875,00000000
22880.7,54761.531,00000000
22880.8,57448.500,00000000
22880.9,55654.828,00000000
22881,54372.891,00000000
22881.1,53091.145,00000000
22881.2,53358.281,00000000
22881.3,54850.285,00000000
22881.4,57611.152,00000000
22881.5,55988.074,00000000
22881.6,54418.152,00000000
22881.7,52933.078,00000000
22881.8,53130.121,00000000
22881.9,54923.324,00000000
22882,57140.156,00000000
22882.1,55849.688,00000000
22882.2,54194.879,00000000
22882.3,52871.168,00000000
22882.4,53073.988,00000000
22882.5,54811.383,00000000
22882.6,57331.230,00000000
22882.7,56889.539,00000000
22882.8,54433.422,00000000
22882.9,52998.742,00000000
22883,53085.191,00000000
22883.1,55108.570,00000000
22883.2,57124.695,00000000
22883.3,56273.777,00000000
22883.4,54192.887,00000000
22883.5,52900.117,00000000
22883.6,53028.402,00000000
22883.7,55255.656,00000000
22883.8,57442.109,00000000
22883.9,57000.957,00000000
22884,54283.469,00000000
22884.1,52934.504,00000000
22884.2,54596.891,00000000
22884.3,56263.758,00000000
22884.4,58219.813,00000000
22884.5,55149.621,00000000
22884.6,53725.680,00000000
22884.7,52604.742,00000000
22884.8,52806.891,00000000
22884.9,55353.332,00000000
22885,57431.633,00000000
22885.1,57202.055,00000000
22885.2,55040.301,00000000
22885.3,50076.254,00000000
22885.4,48052.613,00000000
22885.5,46969.625,00000000
22885.6,46689.801,00000000
22885.7,46476.785,00000000
22885.8,46322.801,00000000
22885.9,46481.168,00000000
22886,46655.723,00000000
22886.1,46656.977,00000000
22886.2,46202.605,00000000
22886.3,49783.895,00000000
22886.4,51692.293,00000000
22886.5,48033.504,00000000
22886.6,47187.121,00000000
22886.7,47026.820,00000000
22886.8,46434.504,00000000
22886.9,46102.922,00000000
22887,45998.023,00000000
22887.1,46023.574,00000000
22887.2,46527.336,00000000
22887.3,46279.926,00000000
22887.4,49893.469,00000000
22887.5,52819.375,00000000
22887.6,54845.371,00000000
22887.7,55835.910,00000000
22887.8,58689.871,00000000
22887.9,59282.660,00000000
22888,58077.000,00000000
22888.1,57515.383,00000000
22888.2,57348.266,00000000
22888.3,57290.512,00000000
22888.4,57289.996,00000000
22888.5,57387.160,00000000
22888.6,57321.902,00000000
22888.7,57282.309,00000000
22888.8,57292.203,00000000
22888.9,57256.797,00000000
22889,57286.988,00000000
22889.1,57263.762,00000000
22889.2,57331.957,00000000
22889.3,57231.648,00000000
22889.4,57225.645,00000000
22889.5,57196.219,00000000
22889.6,57192.992,00000000
22889.7,57205.504,00000000
22889.8,57589.395,00000000
22889.9,58092.066,00000000
22890,57322.539,00000000
22890.1,57320.328,00000000
22890.2,56988.828,00000000
22890.3,57490.625,00000000
22890.4,56050.309,00000000
22890.5,56687.152,00000000
22890.6,54424.422,00000000
22890.7,54252.605,00000000
22890.8,52414.246,00000000
22890.9,53107.469,00000000
22891,56138.824,00000000
22891.1,57895.563,00000000
22891.2,56308.215,00000000
22891.3,54942.656,00000000
22891.4,52856.215,00000000
22891.5,53268.766,00000000
22891.6,55470.621,00000000
22891.7,57252.039,00000000
22891.8,55775.449,00000000
22891.9,54763.551,00000000
22892,52901.320,00000000
22892.1,53433.918,00000000
22892.2,56249.895,00000000
22892.3,57588.219,00000000
22892.4,54983.113,00000000
22892.5,54450.332,00000000
22892.6,52809.262,00000000
22892.7,53380.109,00000000
22892.8,55692.672,00000000
22892.9,57909.207,00000000
22893,55160.629,00000000
22893.1,54513.395,00000000
22893.2,52901.098,00000000
22893.3,53396.441,00000000
22893.4,56073.082,00000000
22893.5,58006.828,00000000
22893.6,55524.645,00000000
22893.7,54790.359,00000000
22893.8,52972.168,00000000
22893.9,53528.266,00000000
22894,56267.145,00000000
22894.1,57958.492,00000000
22894.2,56319.219,00000000
22894.3,55038.633,00000000
22894.4,52660.891,00000000
22894.5,53170.883,00000000
22894.6,55919.313,00000000
22894.7,57778.336,00000000
22894.8,55929.156,00000000
22894.9,54863.469,00000000
22895,52754.207,00000000
22895.1,53301.633,00000000
22895.2,56027.848,00000000
22895.3,57624.832,00000000
22895.4,56117.750,00000000
22895.5,55001.570,00000000
22895.6,52963.512,00000000
22895.7,53438.445,00000000
22895.8,56193.922,00000000
22895.9,57909.176,00000000
22896,54874.133,00000000
22896.1,54503.457,00000000
22896.2,52879.777,00000000
22896.3,53478.063,00000000
22896.4,56578.684,00000000
22896.5,58139.422,00000000
22896.6,55115.426,00000000
22896.7,54559.875,00000000
22896.8,52955.082,00000000
22896.9,53510.605,00000000
22897,56679.410,00000000
22897.1,58155.652,00000000
22897.2,55488.449,00000000
22897.3,54726.199,00000000
22897.4,53136.473,00000000
22897.5,53689.234,00000000
22897.6,56509.422,00000000
22897.7,57887.359,00000000
22897.8,55516.273,00000000
22897.9,54723.785,00000000
22898,53066.211,00000000
22898.1,53593.574,00000000
22898.2,56550.465,00000000
22898.3,57742.113,00000000
22898.4,55511.344,00000000
22898.5,54853.199,00000000
22898.6,53266.965,00000000
22898.7,53753.234,00000000
22898.8,56405.953,00000000
22898.9,58171.570,00000000
22899,55953.688,00000000
22899.1,55197.859,00000000
22899.2,53355.965,00000000
22899.3,53820.918,00000000
22899.4,56739.793,00000000
22899.5,57890.035,00000000
22899.6,56405.828,00000000
22899.7,55336.898,00000000
22899.8,54697.699,00000000
22899.9,54294.195,00000000
22900,56246.949,00000000
22900.1,57964.766,00000000
22900.2,56525.078,00000000
22900.3,55430.883,00000000
22900.4,53608.195,00000000
22900.5,54149.012,00000000
22900.6,56309.906,00000000
22900.7,58312.543,00000000
22900.8,56817.027,00000000
22900.9,55479.574,00000000
22901,53874.855,00000000
22901.1,54261.715,00000000
22901.2,56564.734,00000000
22901.3,57583.059,00000000
22901.4,55485.699,00000000
22901.5,54748.070,00000000
22901.6,53641.555,00000000
22901.7,54337.219,00000000
22901.8,56815.168,00000000
22901.9,58042.613,00000000
22902,55745.238,00000000
22902.1,54601.000,00000000
22902.2,53782.863,00000000
22902.3,54470.352,00000000
22902.4,56035.598,00000000
22902.5,57585.508,00000000
22902.6,55906.105,00000000
22902.7,54617.598,00000000
22902.8,53922.859,00000000
22902.9,54600.289,00000000
22903,56484.988,00000000
22903.1,57339.762,00000000
22903.2,55887.781,00000000
22903.3,54376.918,00000000
22903.4,53908.730,00000000
22903.5,54077.355,00000000
22903.6,56388.398,00000000
22903.7,57431.074,00000000
22903.8,56153.617,00000000
22903.9,54465.664,00000000
22904,54064.852,00000000
22904.1,54122.703,00000000
22904.2,56394.402,00000000
22904.3,58006.391,00000000
22904.4,55710.684,00000000
22904.5,54952.504,00000000
22904.6,53171.555,00000000
22904.7,53678.738,00000000
22904.8,56240.871,00000000
22904.9,58007.516,00000000
22905,56350.797,00000000
22905.1,55202.012,00000000
22905.2,53120.332,00000000
22905.3,53719.090,00000000
22905.4,56005.914,00000000
22905.5,57798.730,00000000
22905.6,55720.055,00000000
22905.7,50976.258,00000000
22905.8,48173.801,00000000
22905.9,47065.453,00000000
22906,46418.691,00000000
22906.1,46076.527,00000000
22906.2,46036.914,00000000
22906.3,46297.410,00000000
22906.4,46418.445,00000000
22906.5,46538.445,00000000
22906.6,46545.895,00000000
22906.7,50575.629,00000000
22906.8,51058.816,00000000
22906.9,48615.910,00000000
22907,47205.238,00000000
22907.1,47033.559,00000000
22907.2,46521.805,00000000
22907.3,46232.039,00000000
22907.4,45784.219,00000000
22907.5,45632.066,00000000
22907.6,45912.922,00000000
22907.7,46353.930,00000000
22907.8,49579.516,00000000
22907.9,51652.629,00000000
22908,53667.840,00000000
22908.1,54649.609,00000000
22908.2,58053.156,00000000
22908.3,59610.539,00000000
22908.4,58624.066,00000000
22908.5,58060.977,00000000
22908.6,57838.523,00000000
22908.7,57877.336,00000000
22908.8,57151.445,00000000
22908.9,57635.641,00000000
22909,57380.164,00000000
22909.1,57336.273,00000000
22909.2,57506.102,00000000
22909.3,57348.840,00000000
22909.4,57685.656,00000000
22909.5,57209.109,00000000
22909.6,57092.219,00000000
22909.7,57974.910,00000000
22909.8,58435.848,00000000
22909.9,57717.496,00000000
22910,57394.094,00000000
22910.1,58104.516,00000000
22910.2,57619.266,00000000
22910.3,57286.965,00000000
22910.4,57305.805,00000000
22910.5,57074.293,00000000
22910.6,57427.844,00000000
22910.7,57477.863,00000000
22910.8,56913.344,00000000
22910.9,56915.426,00000000
22911,53792.602,00000000
22911.1,53025.859,00000000
22911.2,52047.691,00000000
22911.3,52373.230,00000000
22911.4,54721.891,00000000
22911.5,56595.352,00000000
22911.6,55181.824,00000000
22911.7,53692.027,00000000
22911.8,52378.949,00000000
22911.9,52509.098,00000000
22912,55162.699,00000000
22912.1,57318.309,00000000
22912.2,55455.730,00000000
22912.3,53630.305,00000000
22912.4,52406.047,00000000
22912.5,52437.809,00000000
22912.6,55430.609,00000000
22912.7,57320.902,00000000
22912.8,55312.383,00000000
22912.9,53556.551,00000000
22913,52434.109,00000000
22913.1,52444.082,00000000
22913.2,55261.148,00000000
22913.3,56840.867,00000000
22913.4,55399.777,00000000
22913.5,53420.453,00000000
22913.6,52366.457,00000000
22913.7,52466.855,00000000
22913.8,55404.637,00000000
22913.9,56990.918,00000000
22914,53565.902,00000000
22914.1,52594.574,00000000
22914.2,53929.379,00000000
22914.3,53120.016,00000000
22914.4,56061.707,00000000
22914.5,57394.738,00000000
22914.6,53862.047,00000000
22914.7,52765.688,00000000
22914.8,52093.727,00000000
22914.9,52365.598,00000000
22915,55846.516,00000000
22915.1,57490.230,00000000
22915.2,53878.254,00000000
22915.3,52630.691,00000000
22915.4,51829.730,00000000
22915.5,52254.051,00000000
22915.6,55761.766,00000000
22915.7,57143.996,00000000
22915.8,53893.867,00000000
22915.9,52796.090,00000000
22916,51821.125,00000000
22916.1,52180.441,00000000
22916.2,55579.273,00000000
22916.3,56901.180,00000000
22916.4,53687.945,00000000
22916.5,52879.020,00000000
22916.6,51691.930,00000000
22916.7,52165.344,00000000
22916.8,55349.984,00000000
22916.9,56978.914,00000000
22917,54175.957,00000000
22917.1,53115.148,00000000
22917.2,51768.109,00000000
22917.3,52053.043,00000000
22917.4,55608.711,00000000
22917.5,57493.184,00000000
22917.6,54113.781,00000000
22917.7,53401.457,00000000
22917.8,51852.754,00000000
22917.9,52022.145,00000000
22918,56085.328,00000000
22918.1,58012.027,00000000
22918.2,55155.766,00000000
22918.3,53808.414,00000000
22918.4,51916.164,00000000
22918.5,52055.590,00000000
22918.6,56215.453,00000000
22918.7,57268.273,00000000
22918.8,54942.617,00000000
22918.9,53760.441,00000000
22919,51750.965,00000000
22919.1,52182.902,00000000
22919.2,55964.301,00000000
22919.3,57707.402,00000000
22919.4,54852.125,00000000
22919.5,53768.355,00000000
22919.6,51678.563,00000000
22919.7,52318.609,00000000
22919.8,55662.293,00000000
22919.9,58337.188,00000000
22920,55171.527,00000000
22920.1,53901.492,00000000
22920.2,51769.039,00000000
22920.3,52099.797,00000000
22920.4,55769.637,00000000
22920.5,57540.293,00000000
22920.6,54708.063,00000000
22920.7,53732.977,00000000
22920.8,51679.418,00000000
22920.9,52284.480,00000000
22921,56186.414,00000000
22921.1,57052.895,00000000
22921.2,54776.039,00000000
22921.3,53645.980,00000000
22921.4,51587.816,00000000
22921.5,52354.813,00000000
22921.6,56595.031,00000000
22921.7,57750.027,00000000
22921.8,53425.750,00000000
22921.9,53163.344,00000000
22922,51086.813,00000000
22922.1,52093.434,00000000
22922.2,56149.301,00000000
22922.3,57775.609,00000000
22922.4,53049.258,00000000
22922.5,52891.012,00000000
22922.6,50880.238,00000000
22922.7,52084.035,00000000
22922.8,55960.730,00000000
22922.9,57346.535,00000000
22923,54010.422,00000000
22923.1,53246.586,00000000
22923.2,50796.781,00000000
22923.3,52127.559,00000000
22923.4,55229.047,00000000
22923.5,57116.148,00000000
22923.6,53462.066,00000000
22923.7,53085.844,00000000
22923.8,50707.781,00000000
22923.9,52104.559,00000000
22924,55660.969,00000000
22924.1,57458.480,00000000
22924.2,55062.043,00000000
22924.3,53727.285,00000000
22924.4,50899.512,00000000
22924.5,52139.426,00000000
22924.6,55486.543,00000000
22924.7,57442.547,00000000
22924.8,54023.914,00000000
22924.9,53451.145,00000000
22925,50819.355,00000000
22925.1,52028.543,00000000
22925.2,55203.316,00000000
22925.3,57445.125,00000000
22925.4,54989.957,00000000
22925.5,53857.891,00000000
22925.6,51057.758,00000000
22925.7,52022.418,00000000
22925.8,55424.324,00000000
22925.9,57581.961,00000000
22926,54896.504,00000000
22926.1,53020.207,00000000
22926.2,49019.945,00000000
22926.3,47570.109,00000000
22926.4,46614.555,00000000
22926.5,46322.156,00000000
22926.6,46089.234,00000000
22926.7,46366.336,00000000
22926.8,46437.922,00000000
22926.9,46561.152,00000000
22927,46612.684,00000000
22927.1,47179.219,00000000
22927.2,48674.297,00000000
22927.3,50062.395,00000000
22927.4,47464.270,00000000
22927.5,46933.625,00000000
22927.6,46671.797,00000000
22927.7,46265.922,00000000
22927.8,45818.375,00000000
22927.9,45834.906,00000000
22928,45886.324,00000000
22928.1,46369.367,00000000
22928.2,46154.156,00000000
22928.3,49479.969,00000000
22928.4,53563.746,00000000
22928.5,53650.332,00000000
22928.6,57322.688,00000000
22928.7,59409.422,00000000
22928.8,58773.629,00000000
22928.9,57834.230,00000000
22929,57461.516,00000000
22929.1,57327.988,00000000
22929.2,57250.930,00000000
22929.3,57209.285,00000000
22929.4,57258.637,00000000
22929.5,57266.324,00000000
22929.6,57311.703,00000000
22929.7,57254.531,00000000
22929.8,57455.883,00000000
22929.9,57536.207,00000000
22930,57837.242,00000000
22930.1,57326.785,00000000
22930.2,56964.121,00000000
22930.3,57255.625,00000000
22930.4,57085.645,00000000
22930.5,57851.793,00000000
22930.6,57465.020,00000000
22930.7,57437.219,00000000
22930.8,56839.590,00000000
22930.9,56812.520,00000000
22931,57092.043,00000000
22931.1,57546.289,00000000
22931.2,58090.484,00000000
22931.3,56606.395,00000000
22931.4,56295.852,00000000
22931.5,55242.684,00000000
22931.6,53938.738,00000000
22931.7,54159.492,00000000
22931.8,54403.438,00000000
22931.9,56677.215,00000000
22932,56527.754,00000000
22932.1,55601.926,00000000
22932.2,54079.121,00000000
22932.3,54306.031,00000000
22932.4,54515.590,00000000
22932.5,56950.426,00000000
22932.6,57290.375,00000000
22932.7,55854.520,00000000
22932.8,54303.168,00000000
22932.9,54355.898,00000000
22933,54282.914,00000000
22933.1,56723.934,00000000
22933.2,57395.422,00000000
22933.3,55876.641,00000000
22933.4,54284.188,00000000
22933.5,54361.324,00000000
22933.6,54439.473,00000000
22933.7,57346.422,00000000
22933.8,57793.844,00000000
22933.9,55864.949,00000000
22934,54329.363,00000000
22934.1,54431.512,00000000
22934.2,54658.664,00000000
22934.3,57239.242,00000000
22934.4,57620.410,00000000
22934.5,55924.008,00000000
22934.6,54365.953,00000000
22934.7,54391.598,00000000
22934.8,54468.434,00000000
22934.9,57206.895,00000000
22935,57772.426,00000000
22935.1,55873.664,00000000
22935.2,54341.699,00000000
22935.3,54366.715,00000000
22935.4,54628.648,00000000
22935.5,56824.855,00000000
22935.6,57111.617,00000000
22935.7,55495.695,00000000
22935.8,54089.758,00000000
22935.9,54320.250,00000000
22936,54837.133,00000000
22936.1,57125.914,00000000
22936.2,56590.832,00000000
22936.3,55175.668,00000000
22936.4,53858.586,00000000
22936.5,54338.762,00000000
22936.6,55007.430,00000000
22936.7,57407.063,00000000
22936.8,56796.730,00000000
22936.9,55285.508,00000000
22937,53903.191,00000000
22937.1,54321.230,00000000
22937.2,55018.867,00000000
22937.3,57683.160,00000000
22937.4,56751.215,00000000
22937.5,55188.109,00000000
22937.6,53693.352,00000000
22937.7,54258.895,00000000
22937.8,54719.867,00000000
22937.9,57766.063,00000000
22938,56497.777,00000000
22938.1,55054.137,00000000
22938.2,53707.160,00000000
22938.3,54112.664,00000000
22938.4,54698.117,00000000
22938.5,57089.195,00000000
22938.6,56747.543,00000000
22938.7,55240.293,00000000
22938.8,53636.809,00000000
22938.9,53918.371,00000000
22939,54795.113,00000000
22939.1,57017.711,00000000
22939.2,56721.090,00000000
22939.3,55222.715,00000000
22939.4,53752.215,00000000
22939.5,53980.012,00000000
22939.6,54521.738,00000000
22939.7,56890.047,00000000
22939.8,57913.898,00000000
22939.9,55650.020,00000000
22940,53854.566,00000000
22940.1,54150.047,00000000
22940.2,54829.410,00000000
22940.3,57496.285,00000000
22940.4,56341.039,00000000
22940.5,55087.016,00000000
22940.6,53664.422,00000000
22940.7,53932.523,00000000
22940.8,54820.004,00000000
22940.9,57037.898,00000000
22941,57382.246,00000000
22941.1,55496.098,00000000
22941.2,53885.902,00000000
22941.3,54025.609,00000000
22941.4,54595.543,00000000
22941.5,57298.684,00000000
22941.6,57648.863,00000000
22941.7,55505.008,00000000
22941.8,53871.918,00000000
22941.9,53995.309,00000000
22942,54696.742,00000000
22942.1,57799.902,00000000
22942.2,58106.707,00000000
22942.3,55635.445,00000000
22942.4,53839.758,00000000
22942.5,53805.488,00000000
22942.6,54776.199,00000000
22942.7,57302.559,00000000
22942.8,57417.820,00000000
22942.9,55084.898,00000000
22943,53505.477,00000000
22943.1,53749.293,00000000
22943.2,54831.277,00000000
22943.3,57295.281,00000000
22943.4,55351.754,00000000
22943.5,54241.656,00000000
22943.6,53114.004,00000000
22943.7,53571.680,00000000
22943.8,54890.563,00000000
22943.9,57423.477,00000000
22944,55729.578,00000000
22944.1,54198.988,00000000
22944.2,54530.367,00000000
22944.3,54131.301,00000000
22944.4,55399.488,00000000
22944.5,57486.926,00000000
22944.6,55734.371,00000000
22944.7,54133.988,00000000
22944.8,52944.043,00000000
22944.9,53423.109,00000000
22945,54566.727,00000000
22945.1,57559.523,00000000
22945.2,55849.051,00000000
22945.3,54204.961,00000000
22945.4,52805.820,00000000
22945.5,53034.660,00000000
22945.6,54364.648,00000000
22945.7,57033.648,00000000
22945.8,56291.219,00000000
22945.9,54973.875,00000000
22946,49991.859,00000000
22946.1,47884.445,00000000
22946.2,46643.184,00000000
22946.3,46519.734,00000000
22946.4,46335.188,00000000
22946.5,46226.648,00000000
22946.6,46391.113,00000000
22946.7,46592.246,00000000
22946.8,46666.887,00000000
22946.9,46391.250,00000000
22947,50140.523,00000000
22947.1,52103.824,00000000
22947.2,48048.727,00000000
22947.3,47103.730,00000000
22947.4,46839.176,00000000
22947.5,46471.746,00000000
22947.6,45970.125,00000000
22947.7,45984.613,00000000
22947.8,45992.207,00000000
22947.9,46298.688,00000000
22948,46106.863,00000000
22948.1,50358.484,00000000
22948.2,52624.004,00000000
22948.3,54747.988,00000000
22948.4,57039.621,00000000
22948.5,58501.551,00000000
22948.6,59447.914,00000000
22948.7,58039.328,00000000
22948.8,57420.980,00000000
22948.9,57252.227,00000000
22949,56880.340,00000000
22949.1,56825.641,00000000
22949.2,56877.035,00000000
22949.3,56822.023,00000000
22949.4,57508.242,00000000
22949.5,57326.551,00000000
22949.6,57464.547,00000000
22949.7,56966.332,00000000
22949.8,58391.031,00000000
22949.9,57839.422,00000000
22950,57699.879,00000000
22950.1,57521.477,00000000
22950.2,56854.324,00000000
22950.3,57013.883,00000000
22950.4,56742.301,00000000
22950.5,56827.520,00000000
22950.6,58130.816,00000000
22950.7,57376.809,00000000
22950.8,57258.660,00000000
22950.9,57006.840,00000000
22951,57403.992,00000000
22951.1,55641.418,00000000
22951.2,56465.422,00000000
22951.3,53857.680,00000000
22951.4,53713.473,00000000
22951.5,51844.770,00000000
22951.6,52797.516,00000000
22951.7,55872.027,00000000
22951.8,57653.313,00000000
22951.9,54502.145,00000000
22952,53806.727,00000000
22952.1,51992.637,00000000
22952.2,52879.777,00000000
22952.3,56091.980,00000000
22952.4,57456.629,00000000
22952.5,54540.551,00000000
22952.6,53869.664,00000000
22952.7,51971.961,00000000
22952.8,52918.711,00000000
22952.9,56217.902,00000000
22953,57528.355,00000000
22953.1,54995.590,00000000
22953.2,54267.344,00000000
22953.3,52125.066,00000000
22953.4,52937.867,00000000
22953.5,55453.078,00000000
22953.6,58163.484,00000000
22953.7,55272.719,00000000
22953.8,54458.496,00000000
22953.9,52252.969,00000000
22954,52990.418,00000000
22954.1,55741.809,00000000
22954.2,58206.043,00000000
22954.3,55489.957,00000000
22954.4,54320.117,00000000
22954.5,51739.684,00000000
22954.6,52614.055,00000000
22954.7,55816.410,00000000
22954.8,57450.156,00000000
22954.9,55251.195,00000000
22955,54291.984,00000000
22955.1,51897.438,00000000
22955.2,52672.844,00000000
22955.3,55456.852,00000000
22955.4,57599.629,00000000
22955.5,55645.953,00000000
22955.6,54316.227,00000000
22955.7,51960.750,00000000
22955.8,52888.344,00000000
22955.9,56305.031,00000000
22956,57945.836,00000000
22956.1,54533.684,00000000
22956.2,53906.512,00000000
22956.3,51992.676,00000000
22956.4,52927.094,00000000
22956.5,56165.109,00000000
22956.6,57766.844,00000000
22956.7,54429.391,00000000
22956.8,53928.395,00000000
22956.9,52001.391,00000000
22957,52894.563,00000000
22957.1,56036.621,00000000
22957.2,57849.410,00000000
22957.3,54661.602,00000000
22957.4,53981.199,00000000
22957.5,52066.484,00000000
22957.6,53081.512,00000000
22957.7,55523.594,00000000
22957.8,57558.035,00000000
22957.9,54760.598,00000000
22958,54166.262,00000000
22958.1,52208.020,00000000
22958.2,53120.629,00000000
22958.3,55118.246,00000000
22958.4,57906.508,00000000
22958.5,54863.434,00000000
22958.6,54252.414,00000000
22958.7,52210.699,00000000
22958.8,53082.117,00000000
22958.9,55989.016,00000000
22959,57726.586,00000000
22959.1,55150.996,00000000
22959.2,54530.105,00000000
22959.3,52416.910,00000000
22959.4,53170.789,00000000
22959.5,55808.512,00000000
22959.6,57806.723,00000000
22959.7,55823.734,00000000
22959.8,56164.012,00000000
22959.9,53127.285,00000000
22960,53492.074,00000000
22960.1,56345.348,00000000
22960.2,57773.242,00000000
22960.3,55990.211,00000000
22960.4,54894.266,00000000
22960.5,52634.828,00000000
22960.6,53243.969,00000000
22960.7,56319.785,00000000
22960.8,58397.043,00000000
22960.9,56318.535,00000000
22961,55180.980,00000000
