Timestamp(ms),Current(uA),D0-D7
26888.7,43199.613,00000000
26888.8,43259.832,00000000
26888.9,43201.684,00000000
26889,43242.441,00000000
26889.1,45118.148,00000000
26889.2,43797.035,00000000
26889.3,43496.117,00000000
26889.4,43400.410,00000000
26889.5,43355.477,00000000
26889.6,43377.754,00000000
26889.7,43394.543,00000000
26889.8,43405.168,00000000
26889.9,43416.125,00000000
26890,43474.387,00000000
26890.1,43411.000,00000000
26890.2,43479.320,00000000
26890.3,43485.289,00000000
26890.4,43516.168,00000000
26890.5,43529.473,00000000
26890.6,43487.711,00000000
26890.7,43483.488,00000000
26890.8,43530.242,00000000
26890.9,43537.055,00000000
26891,43560.586,00000000
26891.1,43565.434,00000000
26891.2,43585.953,00000000
26891.3,43650.391,00000000
26891.4,43650.801,00000000
26891.5,43672.723,00000000
26891.6,43635.277,00000000
26891.7,43630.684,00000000
26891.8,43664.406,00000000
26891.9,43693.559,00000000
26892,43673.887,00000000
26892.1,43685.074,00000000
26892.2,43709.527,00000000
26892.3,43689.305,00000000
26892.4,43687.121,00000000
26892.5,43805.734,00000000
26892.6,43763.180,00000000
26892.7,43776.988,00000000
26892.8,43776.648,00000000
26892.9,43774.781,00000000
26893,43784.750,00000000
26893.1,43800.859,00000000
26893.2,43804.480,00000000
26893.3,43806.355,00000000
26893.4,43838.691,00000000
26893.5,43839.484,00000000
26893.6,44839.484,00000000
26893.7,44239.957,00000000
26893.8,43993.129,00000000
26893.9,43884.438,00000000
26894,43886.895,00000000
26894.1,43867.262,00000000
26894.2,43867.875,00000000
26894.3,43869.574,00000000
26894.4,43855.848,00000000
26894.5,43917.023,00000000
26894.6,43880.930,00000000
26894.7,43933.742,00000000
26894.8,43978.836,00000000
26894.9,43908.637,00000000
26895,43950.117,00000000
26895.1,43912.797,00000000
26895.2,43899.691,00000000
26895.3,43943.176,00000000
26895.4,43904.277,00000000
26895.5,43855.520,00000000
26895.6,43904.113,00000000
26895.7,43874.320,00000000
26895.8,43854.891,00000000
26895.9,43893.004,00000000
26896,43801.703,00000000
26896.1,43848.520,00000000
26896.2,43808.566,00000000
26896.3,43836.137,00000000
26896.4,43776.063,00000000
26896.5,43819.395,00000000
26896.6,43785.020,00000000
26896.7,43809.711,00000000
26896.8,43797.566,00000000
26896.9,43759.512,00000000
26897,43777.195,00000000
26897.1,43713.320,00000000
26897.2,43693.500,00000000
26897.3,43696.801,00000000
26897.4,43692.094,00000000
26897.5,43648.605,00000000
26897.6,43606.574,00000000
26897.7,43613.875,00000000
26897.8,43560.801,00000000
26897.9,43585.430,00000000
26898,43549.098,00000000
26898.1,43556.949,00000000
26898.2,43526.633,00000000
26898.3,43542.398,00000000
26898.4,43487.293,00000000
26898.5,43465.883,00000000
26898.6,43479.598,00000000
26898.7,43427.719,00000000
26898.8,43416.340,00000000
26898.9,43437.695,00000000
26899,43394.914,00000000
26899.1,45220.293,00000000
26899.2,43890.285,00000000
26899.3,43575.086,00000000
26899.4,43412.809,00000000
26899.5,43305.469,00000000
26899.6,43314.535,00000000
26899.7,43252.164,00000000
26899.8,43222.004,00000000
26899.9,43233.496,00000000
26900,43258.262,00000000
26900.1,43232.828,00000000
26900.2,43239.211,00000000
26900.3,43283.566,00000000
26900.4,43216.371,00000000
26900.5,43202.363,00000000
26900.6,43161.266,00000000
26900.7,43163.934,00000000
26900.8,43223.211,00000000
26900.9,43205.520,00000000
26901,43200.469,00000000
26901.1,43179.402,00000000
26901.2,43151.816,00000000
26901.3,43154.746,00000000
26901.4,43169.945,00000000
26901.5,43177.383,00000000
26901.6,43223.871,00000000
26901.7,43140.668,00000000
26901.8,43147.578,00000000
26901.9,43175.008,00000000
26902,43116.461,00000000
26902.1,43119.316,00000000
26902.2,43178.742,00000000
26902.3,43224.992,00000000
26902.4,43175.652,00000000
26902.5,43124.453,00000000
26902.6,43125.840,00000000
26902.7,43150.984,00000000
26902.8,43093.586,00000000
26902.9,43120.227,00000000
26903,43088.262,00000000
26903.1,43072.012,00000000
26903.2,43181.684,00000000
26903.3,43189.461,00000000
26903.4,43136.512,00000000
26903.5,43123.039,00000000
26903.6,44136.105,00000000
26903.7,43494.969,00000000
26903.8,43221.730,00000000
26903.9,43138.953,00000000
26904,43125.559,00000000
26904.1,43125.500,00000000
26904.2,43132.637,00000000
26904.3,43133.465,00000000
26904.4,43187.672,00000000
26904.5,43144.223,00000000
26904.6,43178.961,00000000
26904.7,43095.113,00000000
26904.8,43069.223,00000000
26904.9,43099.484,00000000
26905,43079.008,00000000
26905.1,43112.250,00000000
26905.2,43085.859,00000000
26905.3,43096.809,00000000
26905.4,43123.746,00000000
26905.5,43065.883,00000000
26905.6,43138.523,00000000
26905.7,43148.168,00000000
26905.8,43174.555,00000000
26905.9,43093.840,00000000
26906,43123.555,00000000
26906.1,43069.813,00000000
26906.2,43074.980,00000000
26906.3,43121.844,00000000
26906.4,43133.074,00000000
26906.5,43181.184,00000000
26906.6,43087.656,00000000
26906.7,43090.598,00000000
26906.8,43104.188,00000000
26906.9,43077.449,00000000
26907,43076.133,00000000
26907.1,43115.707,00000000
26907.2,43103.504,00000000
26907.3,43093.574,00000000
26907.4,43085.602,00000000
26907.5,43120.699,00000000
26907.6,43167.453,00000000
26907.7,43140.273,00000000
26907.8,43087.727,00000000
26907.9,43142.973,00000000
26908,43149.465,00000000
26908.1,43187.629,00000000
26908.2,43157.000,00000000
26908.3,43140.227,00000000
26908.4,43169.676,00000000
26908.5,43198.020,00000000
26908.6,43222.832,00000000
26908.7,43229.504,00000000
26908.8,43244.406,00000000
26908.9,43203.781,00000000
26909,43233.215,00000000
26909.1,45108.516,00000000
26909.2,43790.863,00000000
26909.3,43482.492,00000000
26909.4,43405.977,00000000
26909.5,43395.516,00000000
26909.6,43412.883,00000000
26909.7,43363.617,00000000
26909.8,43384.805,00000000
26909.9,43386.547,00000000
26910,43409.820,00000000
26910.1,43427.652,00000000
26910.2,43437.176,00000000
26910.3,43490.805,00000000
26910.4,43462.707,00000000
26910.5,43515.539,00000000
26910.6,43486.891,00000000
26910.7,43542.387,00000000
26910.8,43528.078,00000000
26910.9,43535.055,00000000
26911,43563.500,00000000
26911.1,43608.117,00000000
26911.2,43583.844,00000000
26911.3,43611.691,00000000
26911.4,43602.801,00000000
26911.5,43603.500,00000000
26911.6,43634.000,00000000
26911.7,43605.492,00000000
26911.8,43625.648,00000000
26911.9,43661.281,00000000
26912,43650.344,00000000
26912.1,43716.961,00000000
26912.2,43746.824,00000000
26912.3,43763.188,00000000
26912.4,43748.121,00000000
26912.5,43791.109,00000000
26912.6,43705.668,00000000
26912.7,43697.508,00000000
26912.8,43688.746,00000000
26912.9,43692.656,00000000
26913,43801.332,00000000
26913.1,43801.426,00000000
26913.2,43790.422,00000000
26913.3,43821.082,00000000
26913.4,43859.074,00000000
26913.5,43848.762,00000000
26913.6,44812.641,00000000
26913.7,44199.828,00000000
26913.8,44004.633,00000000
26913.9,43856.652,00000000
26914,43857.305,00000000
26914.1,43917.039,00000000
26914.2,43868.695,00000000
26914.3,43858.711,00000000
26914.4,43874.180,00000000
26914.5,43900.484,00000000
26914.6,43872.305,00000000
26914.7,43906.605,00000000
26914.8,43911.914,00000000
26914.9,43883.566,00000000
26915,43857.227,00000000
26915.1,43927.938,00000000
26915.2,43943.559,00000000
26915.3,43906.273,00000000
26915.4,43913.789,00000000
26915.5,43895.621,00000000
26915.6,43898.395,00000000
26915.7,43945.367,00000000
26915.8,43892.477,00000000
26915.9,43915.684,00000000
26916,43877.766,00000000
26916.1,43921.086,00000000
26916.2,43925.043,00000000
26916.3,43817.277,00000000
26916.4,43808.867,00000000
26916.5,43849.984,00000000
26916.6,43860.898,00000000
26916.7,43863.938,00000000
26916.8,43830.441,00000000
26916.9,43839.863,00000000
26917,43768.707,00000000
26917.1,43742.066,00000000
26917.2,43728.004,00000000
26917.3,43727.469,00000000
26917.4,43699.684,00000000
26917.5,43615.746,00000000
26917.6,43664.313,00000000
26917.7,43610.141,00000000
26917.8,43561.000,00000000
26917.9,43639.785,00000000
26918,43582.563,00000000
26918.1,43585.617,00000000
26918.2,43490.926,00000000
26918.3,43535.000,00000000
26918.4,43475.953,00000000
26918.5,43484.895,00000000
26918.6,43483.227,00000000
26918.7,43457.523,00000000
26918.8,43439.563,00000000
26918.9,43377.781,00000000
26919,43370.105,00000000
26919.1,45127.426,00000000
26919.2,43889.461,00000000
26919.3,43566.359,00000000
26919.4,43443.746,00000000
26919.5,43392.418,00000000
26919.6,43311.676,00000000
26919.7,43279.027,00000000
26919.8,43240.848,00000000
26919.9,43277.859,00000000
26920,43248.563,00000000
26920.1,43209.020,00000000
26920.2,43222.215,00000000
26920.3,43238.313,00000000
26920.4,43202.750,00000000
26920.5,43232.000,00000000
26920.6,43246.344,00000000
26920.7,43188.488,00000000
26920.8,43199.840,00000000
26920.9,43213.164,00000000
26921,43231.523,00000000
26921.1,43187.781,00000000
26921.2,43132.914,00000000
26921.3,43110.250,00000000
26921.4,43149.383,00000000
26921.5,43135.648,00000000
26921.6,43158.465,00000000
26921.7,43117.563,00000000
26921.8,43125.578,00000000
26921.9,43138.234,00000000
26922,43147.395,00000000
26922.1,43102.527,00000000
26922.2,43113.410,00000000
26922.3,43180.883,00000000
26922.4,43150.680,00000000
26922.5,43255.809,00000000
26922.6,43200.227,00000000
26922.7,43202.930,00000000
26922.8,43189.965,00000000
26922.9,43171.715,00000000
26923,43109.023,00000000
26923.1,43142.074,00000000
26923.2,43140.973,00000000
26923.3,43090.484,00000000
26923.4,43175.961,00000000
26923.5,43093.574,00000000
26923.6,44147.988,00000000
26923.7,43523.535,00000000
26923.8,43251.156,00000000
26923.9,43187.926,00000000
26924,43106.891,00000000
26924.1,43058.012,00000000
26924.2,43061.625,00000000
26924.3,43096.500,00000000
26924.4,43133.008,00000000
26924.5,43129.797,00000000
26924.6,43114.531,00000000
26924.7,43104.438,00000000
26924.8,43083.527,00000000
26924.9,43089.574,00000000
26925,43037.047,00000000
26925.1,43093.813,00000000
26925.2,43136.684,00000000
26925.3,43099.953,00000000
26925.4,43147.227,00000000
26925.5,43124.410,00000000
26925.6,43090.523,00000000
26925.7,43125.996,00000000
26925.8,43141.871,00000000
26925.9,43110.730,00000000
26926,43140.039,00000000
26926.1,43126.809,00000000
26926.2,43152.113,00000000
26926.3,43125.051,00000000
26926.4,43104.277,00000000
26926.5,43147.652,00000000
26926.6,43094.340,00000000
26926.7,43151.434,00000000
26926.8,43123.875,00000000
26926.9,43173.754,00000000
26927,43167.242,00000000
26927.1,43155.313,00000000
26927.2,43112.105,00000000
26927.3,43133.453,00000000
26927.4,43143.445,00000000
26927.5,43195.676,00000000
26927.6,43197.586,00000000
26927.7,43207.336,00000000
26927.8,43188.621,00000000
26927.9,43213.738,00000000
26928,43197.336,00000000
26928.1,43196.637,00000000
26928.2,43242.645,00000000
26928.3,43194.910,00000000
26928.4,43203.277,00000000
26928.5,43252.402,00000000
26928.6,43246.844,00000000
26928.7,43337.410,00000000
26928.8,43305.746,00000000
26928.9,43336.223,00000000
26929,43320.309,00000000
26929.1,45153.035,00000000
26929.2,43841.438,00000000
26929.3,43535.363,00000000
26929.4,43478.117,00000000
26929.5,43473.582,00000000
26929.6,43362.285,00000000
26929.7,43430.922,00000000
26929.8,43434.113,00000000
26929.9,43437.203,00000000
26930,43477.492,00000000
26930.1,43436.449,00000000
26930.2,43466.723,00000000
26930.3,43517.414,00000000
26930.4,43498.621,00000000
26930.5,43459.484,00000000
26930.6,43492.563,00000000
26930.7,43514.457,00000000
26930.8,43513.375,00000000
26930.9,43525.035,00000000
26931,43584.863,00000000
26931.1,43676.160,00000000
26931.2,43663.836,00000000
26931.3,43603.531,00000000
26931.4,43610.754,00000000
26931.5,43630.234,00000000
26931.6,43663.641,00000000
26931.7,43704.637,00000000
26931.8,43729.020,00000000
26931.9,43668.348,00000000
26932,43688.598,00000000
26932.1,43708.516,00000000
26932.2,43750.254,00000000
26932.3,43735.328,00000000
26932.4,43745.582,00000000
26932.5,43773.922,00000000
26932.6,43775.945,00000000
26932.7,43745.082,00000000
26932.8,43768.902,00000000
26932.9,43746.281,00000000
26933,43789.281,00000000
26933.1,43785.438,00000000
26933.2,43836.891,00000000
26933.3,43769.266,00000000
26933.4,43858.496,00000000
26933.5,43842.430,00000000
26933.6,44883.305,00000000
26933.7,44211.758,00000000
26933.8,43993.523,00000000
26933.9,43942.703,00000000
26934,43894.125,00000000
26934.1,43869.496,00000000
26934.2,43849.703,00000000
26934.3,43845.293,00000000
26934.4,43860.770,00000000
26934.5,43878.430,00000000
26934.6,43871.102,00000000
26934.7,43884.406,00000000
26934.8,43890.852,00000000
26934.9,43903.566,00000000
26935,43914.426,00000000
26935.1,43952.777,00000000
26935.2,43983.996,00000000
26935.3,43980.230,00000000
26935.4,43957.012,00000000
26935.5,43952.262,00000000
26935.6,43972.453,00000000
26935.7,43960.832,00000000
26935.8,43984.855,00000000
26935.9,43931.438,00000000
26936,43916.012,00000000
26936.1,43883.242,00000000
26936.2,43837.313,00000000
26936.3,43863.031,00000000
26936.4,43850.473,00000000
26936.5,43870.016,00000000
26936.6,43816.629,00000000
26936.7,43812.023,00000000
26936.8,43763.137,00000000
26936.9,43749.863,00000000
26937,43766.707,00000000
26937.1,43739.484,00000000
26937.2,43724.043,00000000
26937.3,43666.910,00000000
26937.4,43659.961,00000000
26937.5,43667.395,00000000
26937.6,43626.211,00000000
26937.7,43629.844,00000000
26937.8,43624.016,00000000
26937.9,43539.629,00000000
26938,43586.918,00000000
26938.1,43542.230,00000000
26938.2,43564.617,00000000
26938.3,43507.035,00000000
26938.4,43530.672,00000000
26938.5,43558.793,00000000
26938.6,43456.680,00000000
26938.7,43471.344,00000000
26938.8,43444.172,00000000
26938.9,43431.379,00000000
26939,43455.957,00000000
26939.1,45171.383,00000000
26939.2,43868.098,00000000
26939.3,43508.473,00000000
26939.4,43397.902,00000000
26939.5,43308.895,00000000
26939.6,43300.582,00000000
26939.7,43266.988,00000000
26939.8,43241.465,00000000
26939.9,43244.121,00000000
26940,43252.965,00000000
26940.1,43193.855,00000000
26940.2,43223.066,00000000
26940.3,43219.434,00000000
26940.4,43123.859,00000000
26940.5,43245.156,00000000
26940.6,43279.375,00000000
26940.7,43225.578,00000000
26940.8,43209.102,00000000
26940.9,43176.078,00000000
26941,43189.086,00000000
26941.1,43182.766,00000000
26941.2,43196.789,00000000
26941.3,43143.414,00000000
26941.4,43129.762,00000000
26941.5,43176.340,00000000
26941.6,43153.484,00000000
26941.7,43155.422,00000000
26941.8,43171.402,00000000
26941.9,43179.938,00000000
26942,43194.902,00000000
26942.1,43102.563,00000000
26942.2,43142.082,00000000
26942.3,43192.809,00000000
26942.4,43152.125,00000000
26942.5,43183.113,00000000
26942.6,43195.645,00000000
26942.7,43299.652,00000000
26942.8,43189.359,00000000
26942.9,43147.305,00000000
26943,43118.734,00000000
26943.1,43137.227,00000000
26943.2,43137.203,00000000
26943.3,43149.215,00000000
26943.4,43149.508,00000000
26943.5,43178.988,00000000
26943.6,44188.402,00000000
26943.7,43622.949,00000000
26943.8,43251.523,00000000
26943.9,43200.348,00000000
26944,43164.652,00000000
26944.1,43100.855,00000000
26944.2,43144.863,00000000
26944.3,43178.355,00000000
26944.4,43146.238,00000000
26944.5,43110.008,00000000
26944.6,43129.730,00000000
26944.7,43123.141,00000000
26944.8,43146.094,00000000
26944.9,43152.906,00000000
26945,43179.207,00000000
26945.1,43147.488,00000000
26945.2,43148.117,00000000
26945.3,43148.832,00000000
26945.4,43098.371,00000000
26945.5,43097.758,00000000
26945.6,43106.824,00000000
26945.7,43120.707,00000000
26945.8,43129.609,00000000
26945.9,43090.875,00000000
26946,43142.582,00000000
26946.1,43134.020,00000000
26946.2,43136.520,00000000
26946.3,43130.930,00000000
26946.4,43163.426,00000000
26946.5,43163.547,00000000
26946.6,43170.633,00000000
26946.7,43146.379,00000000
26946.8,43146.512,00000000
26946.9,43145.477,00000000
26947,43130.105,00000000
26947.1,43184.891,00000000
26947.2,43188.281,00000000
26947.3,43157.816,00000000
26947.4,43162.734,00000000
26947.5,43122.016,00000000
26947.6,43091.809,00000000
26947.7,43174.918,00000000
26947.8,43120.832,00000000
26947.9,43167.879,00000000
26948,43158.559,00000000
26948.1,43193.520,00000000
26948.2,43284.629,00000000
26948.3,43230.629,00000000
26948.4,43274.766,00000000
26948.5,43288.313,00000000
26948.6,43258.273,00000000
26948.7,43215.172,00000000
26948.8,43214.180,00000000
26948.9,43249.621,00000000
26949,43277.941,00000000
26949.1,45129.270,00000000
26949.2,43821.676,00000000
26949.3,43523.680,00000000
26949.4,43366.184,00000000
26949.5,43366.031,00000000
26949.6,43372.008,00000000
26949.7,43370.402,00000000
26949.8,43445.914,00000000
26949.9,43401.418,00000000
26950,43439.813,00000000
26950.1,43400.070,00000000
26950.2,43397.176,00000000
26950.3,43462.496,00000000
26950.4,43477.090,00000000
26950.5,43518.676,00000000
26950.6,43491.809,00000000
26950.7,43545.254,00000000
26950.8,43562.859,00000000
26950.9,43478.094,00000000
26951,43595.262,00000000
26951.1,43598.621,00000000
26951.2,43574.980,00000000
26951.3,43626.848,00000000
26951.4,43586.848,00000000
26951.5,43676.422,00000000
26951.6,43652.184,00000000
26951.7,43670.281,00000000
26951.8,43668.992,00000000
26951.9,43688.363,00000000
26952,43716.000,00000000
26952.1,43716.531,00000000
26952.2,43747.484,00000000
26952.3,43730.813,00000000
26952.4,43718.367,00000000
26952.5,43751.719,00000000
26952.6,43741.992,00000000
26952.7,43781.453,00000000
26952.8,43782.449,00000000
26952.9,43773.828,00000000
26953,43746.227,00000000
26953.1,43783.656,00000000
26953.2,43802.605,00000000
26953.3,43738.094,00000000
26953.4,43833.648,00000000
26953.5,43853.922,00000000
26953.6,44886.734,00000000
26953.7,44244.020,00000000
26953.8,44012.102,00000000
26953.9,43950.953,00000000
26954,43903.480,00000000
26954.1,43914.180,00000000
26954.2,43919.504,00000000
26954.3,43975.449,00000000
26954.4,43943.688,00000000
26954.5,43952.043,00000000
26954.6,43904.543,00000000
26954.7,43961.090,00000000
26954.8,43921.301,00000000
26954.9,43937.395,00000000
26955,43960.734,00000000
26955.1,43943.566,00000000
26955.2,43973.945,00000000
26955.3,43978.469,00000000
26955.4,43951.277,00000000
26955.5,43933.121,00000000
26955.6,43925.602,00000000
26955.7,43979.953,00000000
26955.8,43945.043,00000000
26955.9,43925.344,00000000
26956,43879.152,00000000
26956.1,43852.090,00000000
26956.2,43868.328,00000000
26956.3,43851.359,00000000
26956.4,43847.652,00000000
26956.5,43799.234,00000000
26956.6,43832.285,00000000
26956.7,43822.316,00000000
26956.8,43788.258,00000000
26956.9,43781.488,00000000
26957,43772.141,00000000
26957.1,43747.172,00000000
26957.2,43721.688,00000000
26957.3,43707.094,00000000
26957.4,43699.297,00000000
26957.5,43622.918,00000000
26957.6,43672.414,00000000
26957.7,43593.387,00000000
26957.8,43591.176,00000000
26957.9,43595.891,00000000
26958,43592.094,00000000
26958.1,43573.754,00000000
26958.2,43551.910,00000000
26958.3,43594.043,00000000
26958.4,43502.797,00000000
26958.5,43477.500,00000000
26958.6,43498.379,00000000
26958.7,43495.527,00000000
26958.8,43441.172,00000000
26958.9,43404.602,00000000
26959,43421.145,00000000
26959.1,45200.164,00000000
26959.2,43884.789,00000000
26959.3,43519.910,00000000
26959.4,43422.340,00000000
26959.5,43288.586,00000000
26959.6,43299.172,00000000
26959.7,43276.625,00000000
26959.8,43254.887,00000000
26959.9,43232.895,00000000
26960,43208.613,00000000
26960.1,43217.375,00000000
26960.2,43204.945,00000000
26960.3,43224.328,00000000
26960.4,43208.516,00000000
26960.5,43225.891,00000000
26960.6,43217.426,00000000
26960.7,43195.938,00000000
26960.8,43153.910,00000000
26960.9,43232.199,00000000
26961,43231.348,00000000
26961.1,43125.313,00000000
26961.2,43183.273,00000000
26961.3,43149.828,00000000
26961.4,43182.906,00000000
26961.5,43196.875,00000000
26961.6,43215.301,00000000
26961.7,43147.285,00000000
26961.8,43158.293,00000000
26961.9,43167.637,00000000
26962,43145.020,00000000
26962.1,43202.867,00000000
26962.2,43172.418,00000000
26962.3,43167.805,00000000
26962.4,43149.086,00000000
26962.5,43122.867,00000000
26962.6,43141.133,00000000
26962.7,43150.660,00000000
26962.8,43131.023,00000000
26962.9,43197.301,00000000
26963,43196.137,00000000
26963.1,43174.246,00000000
26963.2,43082.371,00000000
26963.3,43101.367,00000000
26963.4,43131.852,00000000
26963.5,43124.305,00000000
26963.6,44172.164,00000000
26963.7,43578.344,00000000
26963.8,43292.781,00000000
26963.9,43216.324,00000000
26964,43156.848,00000000
26964.1,43170.668,00000000
26964.2,43117.598,00000000
26964.3,43142.199,00000000
26964.4,43116.152,00000000
26964.5,43141.602,00000000
26964.6,43175.102,00000000
26964.7,43167.586,00000000
26964.8,43090.418,00000000
26964.9,43194.910,00000000
26965,43156.723,00000000
26965.1,43127.488,00000000
26965.2,43114.211,00000000
26965.3,43138.219,00000000
26965.4,43151.570,00000000
26965.5,43140.766,00000000
26965.6,43122.352,00000000
26965.7,43149.992,00000000
26965.8,43141.953,00000000
26965.9,43126.559,00000000
26966,43159.652,00000000
26966.1,43136.230,00000000
26966.2,43110.844,00000000
26966.3,43119.684,00000000
26966.4,43141.516,00000000
26966.5,43142.098,00000000
26966.6,43178.098,00000000
26966.7,43154.648,00000000
26966.8,43142.371,00000000
26966.9,43143.219,00000000
26967,43164.113,00000000
26967.1,43144.480,00000000
26967.2,43123.137,00000000
26967.3,43169.629,00000000
26967.4,43139.938,00000000
26967.5,43116.633,00000000
26967.6,43156.492,00000000
26967.7,43121.012,00000000
26967.8,43127.012,00000000
26967.9,43156.402,00000000
26968,43167.215,00000000
26968.1,43143.230,00000000
26968.2,43170.070,00000000
26968.3,43191.629,00000000
26968.4,43209.273,00000000
26968.5,43255.305,00000000
26968.6,43233.129,00000000
26968.7,43205.262,00000000
26968.8,43225.965,00000000
26968.9,43222.563,00000000
26969,43271.043,00000000
26969.1,45113.172,00000000
26969.2,43792.578,00000000
26969.3,43560.496,00000000
26969.4,43417.848,00000000
26969.5,43401.168,00000000
26969.6,43358.805,00000000
26969.7,43391.000,00000000
26969.8,43372.012,00000000
26969.9,43396.727,00000000
26970,43408.480,00000000
26970.1,43486.727,00000000
26970.2,43446.664,00000000
26970.3,43506.984,00000000
26970.4,43500.707,00000000
26970.5,43531.023,00000000
26970.6,43511.094,00000000
26970.7,43557.242,00000000
26970.8,43548.094,00000000
26970.9,43576.961,00000000
26971,43573.379,00000000
26971.1,43598.809,00000000
26971.2,43638.383,00000000
26971.3,43635.520,00000000
26971.4,43595.695,00000000
26971.5,43643.168,00000000
26971.6,43642.305,00000000
26971.7,43700.367,00000000
26971.8,43672.547,00000000
26971.9,43663.695,00000000
26972,43782.969,00000000
26972.1,43761.414,00000000
26972.2,43790.488,00000000
26972.3,43788.070,00000000
26972.4,43788.020,00000000
26972.5,43748.504,00000000
26972.6,43752.734,00000000
26972.7,43745.953,00000000
26972.8,43798.133,00000000
26972.9,43792.430,00000000
26973,43837.191,00000000
26973.1,43825.871,00000000
26973.2,43829.566,00000000
26973.3,43820.824,00000000
26973.4,43837.941,00000000
26973.5,43847.570,00000000
26973.6,44859.641,00000000
26973.7,44233.023,00000000
26973.8,44040.035,00000000
26973.9,43947.086,00000000
26974,43886.289,00000000
26974.1,43814.156,00000000
26974.2,43887.941,00000000
26974.3,43896.484,00000000
26974.4,43878.586,00000000
26974.5,43901.637,00000000
26974.6,43908.020,00000000
26974.7,43940.340,00000000
26974.8,43961.133,00000000
26974.9,43932.504,00000000
26975,43988.027,00000000
26975.1,43993.320,00000000
26975.2,43956.891,00000000
26975.3,43988.988,00000000
26975.4,43922.121,00000000
26975.5,43906.613,00000000
26975.6,43962.273,00000000
26975.7,43950.633,00000000
26975.8,43924.234,00000000
26975.9,43891.707,00000000
26976,43886.598,00000000
26976.1,43872.547,00000000
26976.2,43819.262,00000000
26976.3,43891.535,00000000
26976.4,43859.531,00000000
26976.5,43818.547,00000000
26976.6,43779.414,00000000
26976.7,43808.336,00000000
26976.8,43795.047,00000000
26976.9,43785.246,00000000
26977,43778.289,00000000
26977.1,43788.508,00000000
26977.2,43782.637,00000000
26977.3,43684.797,00000000
26977.4,43715.500,00000000
26977.5,43679.512,00000000
26977.6,43641.203,00000000
26977.7,43677.402,00000000
26977.8,43654.809,00000000
26977.9,43608.355,00000000
26978,43548.336,00000000
26978.1,43560.676,00000000
26978.2,43566.953,00000000
26978.3,43501.695,00000000
26978.4,43500.684,00000000
26978.5,43455.684,00000000
26978.6,43463.832,00000000
26978.7,43478.473,00000000
26978.8,43465.016,00000000
26978.9,43492.617,00000000
26979,43417.168,00000000
26979.1,45219.930,00000000
26979.2,43884.766,00000000
26979.3,43541.918,00000000
26979.4,43404.703,00000000
26979.5,43322.422,00000000
26979.6,43339.887,00000000
26979.7,43303.109,00000000
26979.8,43326.066,00000000
26979.9,43245.703,00000000
26980,43255.516,00000000
26980.1,43188.445,00000000
26980.2,43195.480,00000000
26980.3,43257.723,00000000
26980.4,43199.289,00000000
26980.5,43270.887,00000000
26980.6,43215.559,00000000
26980.7,43181.277,00000000
26980.8,43137.855,00000000
26980.9,43237.801,00000000
26981,43192.125,00000000
26981.1,43174.859,00000000
26981.2,43187.633,00000000
26981.3,43192.520,00000000
26981.4,43136.199,00000000
26981.5,43171.512,00000000
26981.6,43170.223,00000000
26981.7,43136.215,00000000
26981.8,43185.531,00000000
26981.9,43192.145,00000000
26982,43176.988,00000000
26982.1,43202.023,00000000
26982.2,43222.008,00000000
26982.3,43153.285,00000000
26982.4,43133.570,00000000
26982.5,43163.211,00000000
26982.6,43128.105,00000000
26982.7,43175.488,00000000
26982.8,43126.797,00000000
26982.9,43149.250,00000000
26983,43164.918,00000000
26983.1,43273.355,00000000
26983.2,43238.531,00000000
26983.3,43182.480,00000000
26983.4,43153.109,00000000
26983.5,43115.180,00000000
26983.6,44155.699,00000000
26983.7,43522.852,00000000
26983.8,43287.129,00000000
26983.9,43163.020,00000000
26984,43174.383,00000000
26984.1,43147.797,00000000
26984.2,43113.570,00000000
26984.3,43188.973,00000000
26984.4,43165.719,00000000
26984.5,43110.715,00000000
26984.6,43122.105,00000000
26984.7,43197.672,00000000
26984.8,43112.707,00000000
26984.9,43122.813,00000000
26985,43163.605,00000000
26985.1,43154.828,00000000
26985.2,43168.742,00000000
26985.3,43173.660,00000000
26985.4,43140.059,00000000
26985.5,43144.965,00000000
26985.6,43158.125,00000000
26985.7,43104.098,00000000
26985.8,43126.496,00000000
26985.9,43148.020,00000000
26986,43095.957,00000000
26986.1,43092.055,00000000
26986.2,43116.465,00000000
26986.3,43127.008,00000000
26986.4,43155.383,00000000
26986.5,43174.324,00000000
26986.6,43169.488,00000000
26986.7,43152.785,00000000
26986.8,43088.352,00000000
26986.9,43127.863,00000000
26987,43109.859,00000000
26987.1,43136.371,00000000
26987.2,43072.059,00000000
26987.3,43180.586,00000000
26987.4,43174.504,00000000
26987.5,43149.000,00000000
26987.6,43118.211,00000000
26987.7,43115.707,00000000
26987.8,43154.676,00000000
26987.9,43134.316,00000000
26988,43197.547,00000000
26988.1,43215.977,00000000
26988.2,43206.758,00000000
26988.3,43150.605,00000000
26988.4,43254.984,00000000
26988.5,43208.910,00000000
26988.6,43212.969,00000000
26988.7,43260.855,00000000
26988.8,43225.090,00000000
26988.9,43241.789,00000000
26989,43342.152,00000000
26989.1,45073.125,00000000
26989.2,43743.813,00000000
26989.3,43472.730,00000000
26989.4,43385.266,00000000
26989.5,43328.117,00000000
26989.6,43316.484,00000000
26989.7,43384.238,00000000
26989.8,43361.957,00000000
