elapsed_time,direction,sender,receiver,length
44.80445337295532,incoming,172.18.0.1,172.18.0.2,2311
44.807130098342896,incoming,172.18.0.8,172.18.0.2,66
46.59353494644165,incoming,172.18.0.8,172.18.0.2,68
46.597310304641724,incoming,172.18.0.8,172.18.0.2,66
55.80956292152405,incoming,172.18.0.1,172.18.0.2,68
55.81717848777771,incoming,172.18.0.1,172.18.0.2,66
60.67057681083679,incoming,172.18.0.1,172.18.0.2,2331
60.67436194419861,incoming,172.18.0.8,172.18.0.2,66
60.93314743041992,incoming,172.18.0.1,172.18.0.2,2319
60.93714666366577,incoming,172.18.0.8,172.18.0.2,66
61.444602489471436,incoming,172.18.0.1,172.18.0.2,2331
61.44879221916199,incoming,172.18.0.8,172.18.0.2,66
62.20805335044861,incoming,172.18.0.1,172.18.0.2,2327
62.21482276916504,incoming,172.18.0.8,172.18.0.2,66
62.72447347640991,incoming,172.18.0.1,172.18.0.2,2315
62.72739815711975,incoming,172.18.0.8,172.18.0.2,66
63.23632597923279,incoming,172.18.0.1,172.18.0.2,2291
63.239408016204834,incoming,172.18.0.8,172.18.0.2,66
63.74776005744934,incoming,172.18.0.1,172.18.0.2,2283
63.75062847137451,incoming,172.18.0.8,172.18.0.2,66
64.51650142669678,incoming,172.18.0.1,172.18.0.2,2259
64.5193383693695,incoming,172.18.0.8,172.18.0.2,66
65.0276792049408,incoming,172.18.0.1,172.18.0.2,2307
65.03038191795349,incoming,172.18.0.8,172.18.0.2,66
65.79651474952698,incoming,172.18.0.1,172.18.0.2,2395
65.79953074455261,incoming,172.18.0.8,172.18.0.2,66
66.30829286575317,incoming,172.18.0.1,172.18.0.2,2303
66.3112244606018,incoming,172.18.0.8,172.18.0.2,66
66.82032299041748,incoming,172.18.0.1,172.18.0.2,2159
66.82387518882751,incoming,172.18.0.8,172.18.0.2,66
67.33244442939758,incoming,172.18.0.1,172.18.0.2,2267
67.33517837524414,incoming,172.18.0.8,172.18.0.2,66
68.10028958320618,incoming,172.18.0.1,172.18.0.2,2291
68.10380864143372,incoming,172.18.0.8,172.18.0.2,66
68.61255884170532,incoming,172.18.0.1,172.18.0.2,2283
68.61603665351868,incoming,172.18.0.8,172.18.0.2,66
69.12452697753906,incoming,172.18.0.1,172.18.0.2,2395
69.1274950504303,incoming,172.18.0.8,172.18.0.2,66
69.89240074157715,incoming,172.18.0.1,172.18.0.2,2283
69.89523029327393,incoming,172.18.0.8,172.18.0.2,66
70.40455102920532,incoming,172.18.0.1,172.18.0.2,2251
70.40735793113708,incoming,172.18.0.8,172.18.0.2,66
71.17261528968811,incoming,172.18.0.1,172.18.0.2,2267
71.17618775367737,incoming,172.18.0.8,172.18.0.2,66
71.940434217453,incoming,172.18.0.1,172.18.0.2,2259
71.94339227676392,incoming,172.18.0.8,172.18.0.2,66
72.45269751548767,incoming,172.18.0.1,172.18.0.2,2407
72.45557761192322,incoming,172.18.0.8,172.18.0.2,66
73.22006011009216,incoming,172.18.0.1,172.18.0.2,2387
73.22285652160645,incoming,172.18.0.8,172.18.0.2,66
73.73296046257019,incoming,172.18.0.1,172.18.0.2,2279
73.73589301109314,incoming,172.18.0.8,172.18.0.2,66
74.24408221244812,incoming,172.18.0.1,172.18.0.2,2283
74.24816083908081,incoming,172.18.0.8,172.18.0.2,66
75.01240825653076,incoming,172.18.0.1,172.18.0.2,2295
75.01563000679016,incoming,172.18.0.8,172.18.0.2,66
