sensor_name,inference_layer,inference_latency,registered_at
ESP32_46B1A6,InferenceLayer.CLOUD,529798,2024-08-30 01:34:52.212411
ESP32_97C286,InferenceLayer.CLOUD,526023,2024-08-30 01:34:53.016429
ESP32_C31F5E,InferenceLayer.CLOUD,522621,2024-08-30 01:34:55.819432
ESP32_2E88CE,InferenceLayer.CLOUD,536799,2024-08-30 01:34:56.632495
ESP32_37E138,InferenceLayer.CLOUD,529707,2024-08-30 01:34:57.436354
ESP32_97CAE1,InferenceLayer.CLOUD,492724,2024-08-30 01:34:58.599922
ESP32_AABBCC,InferenceLayer.CLOUD,565413,2024-08-30 01:35:28.073994
ESP32_ED5A4D,InferenceLayer.CLOUD,504144,2024-08-30 01:35:30.406659
ESP32_46978A,InferenceLayer.CLOUD,496828,2024-08-30 01:35:31.197541
ESP32_232714,InferenceLayer.CLOUD,388550,2024-08-30 01:36:07.328089
ESP32_ED5A4D,InferenceLayer.CLOUD,456638,2024-08-30 01:36:08.996761
ESP32_E2F3EA,InferenceLayer.CLOUD,521787,2024-08-30 01:36:13.443059
ESP32_615B9D,InferenceLayer.CLOUD,521082,2024-08-30 01:36:14.251926
ESP32_97CAE1,InferenceLayer.CLOUD,523175,2024-08-30 01:36:15.879306
ESP32_AABBCC,InferenceLayer.CLOUD,562341,2024-08-30 01:36:45.371427
ESP32_B57936,InferenceLayer.CLOUD,512698,2024-08-30 01:36:46.495311
ESP32_3330A5,InferenceLayer.CLOUD,522136,2024-08-30 01:36:47.316464
ESP32_46978A,InferenceLayer.CLOUD,524323,2024-08-30 01:36:48.513863
ESP32_F0ACBF,InferenceLayer.CLOUD,523677,2024-08-30 01:36:50.508014
ESP32_A1BC36,InferenceLayer.CLOUD,515321,2024-08-30 01:36:51.302607
ESP32_2E88CE,InferenceLayer.CLOUD,523089,2024-08-30 01:36:52.513375
ESP32_37E138,InferenceLayer.CLOUD,534465,2024-08-30 01:36:53.329244
ESP32_37E138,InferenceLayer.CLOUD,508335,2024-08-30 01:37:31.930643
ESP32_E9F15A,InferenceLayer.CLOUD,522140,2024-08-30 01:37:32.757555
ESP32_8F7400,InferenceLayer.CLOUD,480855,2024-08-30 01:38:04.128655
ESP32_46B1A6,InferenceLayer.CLOUD,474590,2024-08-30 01:38:05.325625
ESP32_E2F3EA,InferenceLayer.CLOUD,494971,2024-08-30 01:38:09.350175
ESP32_37E138,InferenceLayer.CLOUD,515998,2024-08-30 01:38:10.570043
ESP32_8F7400,InferenceLayer.CLOUD,511786,2024-08-30 01:08:26.917518
ESP32_ED5A4D,InferenceLayer.CLOUD,514556,2024-08-30 01:08:27.682658
ESP32_46978A,InferenceLayer.CLOUD,529277,2024-08-30 01:08:28.530342
ESP32_2E88CE,InferenceLayer.CLOUD,523296,2024-08-30 01:08:32.508023
ESP32_615B9D,InferenceLayer.CLOUD,541341,2024-08-30 01:08:32.953435
